sequenceNumber; roll; pitch; yaw; (accel:) x; y; z; (gyro:) X; Y; Z; (mag:) X; Y; Z 
3552; -1.6942; -1.5692; 114.6271; -0.2783; 0.2822; -9.8945;  -0.03;   0.05;  -1.50;  -0.03;   0.51;  -0.02 
3553; -1.6886; -1.5735; 113.9364; -0.2822; 0.2344; -9.8945;  -0.03;   0.05;  -1.50;  -0.03;   0.51;  -0.03 
3554; -1.6809; -1.5681; 113.2496; -0.3604; 0.4150; -9.8799;  -0.03;   0.05;  -1.50;  -0.02;   0.51;  -0.02 
3555; -1.6793; -1.5665; 112.5622; -0.2695; 0.1904; -9.8818;  -0.03;   0.05;  -1.51;  -0.03;   0.50;  -0.02 
3556; -1.6719; -1.5611; 111.8709; -0.2480; 0.1299; -9.8604;  -0.03;   0.05;  -1.50;  -0.02;   0.52;  -0.03 
3557; -1.6704; -1.5595; 111.1852; -0.2715; 0.3594; -9.8926;  -0.03;   0.05;  -1.49;  -0.02;   0.52;  -0.02 
3558; -1.6593; -1.5598; 110.4971; -0.2852; 0.3105; -9.8965;  -0.03;   0.05;  -1.50;  -0.02;   0.50;  -0.02 
3559; -1.6520; -1.5543; 109.8051; -0.2900; 0.2803; -9.8994;  -0.03;   0.05;  -1.51;  -0.02;   0.51;  -0.02 
3560; -1.6509; -1.5528; 109.1201; -0.2559; 0.2490; -9.9033;  -0.03;   0.05;  -1.50;  -0.02;   0.51;  -0.02 
3561; -1.6440; -1.5472; 108.4312; -0.2949; 0.3574; -9.8516;  -0.03;   0.05;  -1.50;  -0.03;   0.51;  -0.02 
3562; -1.6429; -1.5458; 107.7396; -0.2627; 0.2549; -9.8623;  -0.03;   0.05;  -1.50;  -0.02;   0.51;  -0.02 
3563; -1.6363; -1.5402; 107.0537; -0.2773; 0.3262; -9.8506;  -0.03;   0.05;  -1.50;  -0.02;   0.51;  -0.02 
3564; -1.6256; -1.5402; 106.3651; -0.2705; 0.2725; -9.8809;  -0.03;   0.05;  -1.50;  -0.02;   0.51;  -0.02 
3565; -1.6246; -1.5389; 105.6725; -0.2744; 0.4121; -9.9072;  -0.03;   0.05;  -1.50;  -0.02;   0.51;  -0.03 
3566; -1.6185; -1.5332; 104.9867; -0.2354; 0.2168; -9.9385;  -0.03;   0.05;  -1.50;  -0.03;   0.51;  -0.03 
3567; -1.6122; -1.5276; 104.2969; -0.2773; 0.2676; -9.8975;  -0.03;   0.05;  -1.50;  -0.02;   0.51;  -0.03 
3568; -1.6119; -1.5262; 103.6138; -0.2773; 0.2959; -9.8750;  -0.03;   0.05;  -1.50;  -0.03;   0.50;  -0.02 
3569; -1.6057; -1.5206; 102.9170; -0.3164; 0.3096; -9.9199;  -0.03;   0.05;  -1.50;  -0.03;   0.51;  -0.02 
3570; -1.5955; -1.5204; 102.2269; -0.2695; 0.1641; -9.8701;  -0.03;   0.05;  -1.51;  -0.02;   0.50;  -0.03 
3571; -1.5898; -1.5147; 101.5424; -0.3115; 0.2422; -9.9102;  -0.03;   0.05;  -1.50;  -0.03;   0.50;  -0.03 
3572; -1.5896; -1.5134; 100.8539; -0.2803; 0.3818; -9.8721;  -0.03;   0.05;  -1.49;  -0.02;   0.51;  -0.03 
3573; -1.5842; -1.5076; 100.1719; -0.2373; 0.2256; -9.9170;  -0.03;   0.05;  -1.50;  -0.02;   0.51;  -0.02 
3574; -1.5741; -1.5074; 99.4761; -0.2852; 0.3066; -9.9199;  -0.03;   0.05;  -1.50;  -0.02;   0.50;  -0.02 
3575; -1.5688; -1.5016; 98.7868; -0.2393; 0.1973; -9.9219;  -0.03;   0.05;  -1.50;  -0.02;   0.50;  -0.03 
3576; -1.5690; -1.5004; 98.1032; -0.2305; 0.3330; -9.9102;  -0.03;   0.05;  -1.50;  -0.02;   0.50;  -0.02 
3577; -1.5640; -1.4947; 97.4162; -0.2705; 0.2383; -9.8701;  -0.03;   0.05;  -1.51;  -0.02;   0.51;  -0.03 
3578; -1.5591; -1.4889; 96.7256; -0.2871; 0.3506; -9.8613;  -0.03;   0.05;  -1.50;  -0.02;   0.50;  -0.03 
3579; -1.5494; -1.4885; 96.0303; -0.3184; 0.2520; -9.8574;  -0.03;   0.05;  -1.50;  -0.02;   0.51;  -0.04 
3580; -1.5449; -1.4826; 95.3512; -0.3096; 0.3770; -9.8672;  -0.03;   0.05;  -1.49;  -0.02;   0.50;  -0.03 
3581; -1.5401; -1.4769; 94.6581; -0.2852; 0.2061; -9.9023;  -0.03;   0.05;  -1.50;  -0.02;   0.49;  -0.03 
3582; -1.5408; -1.4759; 93.9712; -0.2793; 0.2402; -9.8535;  -0.03;   0.05;  -1.50;  -0.01;   0.51;  -0.02 
3583; -1.5365; -1.4702; 93.2804; -0.2783; 0.3135; -9.8984;  -0.03;   0.05;  -1.50;  -0.02;   0.50;  -0.02 
3584; -1.5322; -1.4644; 92.5951; -0.2637; 0.2598; -9.9248;  -0.03;   0.05;  -1.50;  -0.02;   0.50;  -0.02 
3585; -1.5233; -1.4637; 91.9062; -0.2705; 0.2041; -9.9170;  -0.03;   0.05;  -1.51;  -0.03;   0.50;  -0.02 
3586; -1.5192; -1.4580; 91.2130; -0.2881; 0.3037; -9.9062;  -0.03;   0.05;  -1.50;  -0.02;   0.51;  -0.03 
3587; -1.5153; -1.4522; 90.5256; -0.2881; 0.3301; -9.9023;  -0.03;   0.05;  -1.49;  -0.01;   0.50;  -0.03 
3588; -1.5116; -1.4463; 89.8439; -0.2754; 0.2842; -9.8896;  -0.03;   0.05;  -1.50;  -0.02;   0.50;  -0.03 
3589; -1.5078; -1.4407; 89.1482; -0.3086; 0.3193; -9.8672;  -0.03;   0.05;  -1.50;  -0.02;   0.50;  -0.03 
3590; -1.5042; -1.4350; 88.4583; -0.2676; 0.1855; -9.8555;  -0.03;   0.05;  -1.50;  -0.02;   0.50;  -0.02 
3591; -1.4959; -1.4340; 87.7741; -0.2930; 0.3896; -9.8906;  -0.03;   0.05;  -1.50;  -0.01;   0.50;  -0.02 
3592; -1.4973; -1.4334; 87.0857; -0.2920; 0.2227; -9.8916;  -0.03;   0.05;  -1.51;  -0.02;   0.51;  -0.02 
3593; -1.4941; -1.4277; 86.3928; -0.2744; 0.2588; -9.8506;  -0.03;   0.05;  -1.51;  -0.01;   0.50;  -0.03 
3594; -1.4910; -1.4220; 85.7057; -0.2773; 0.2363; -9.8916;  -0.03;   0.05;  -1.50;  -0.01;   0.50;  -0.02 
3595; -1.4879; -1.4163; 85.0145; -0.3008; 0.3818; -9.9297;  -0.03;   0.05;  -1.49;  -0.02;   0.50;  -0.02 
3596; -1.4799; -1.4153; 84.3286; -0.2754; 0.2227; -9.9043;  -0.03;   0.05;  -1.51;  -0.02;   0.50;  -0.03 
3597; -1.4771; -1.4097; 83.6386; -0.2773; 0.2178; -9.8877;  -0.03;   0.05;  -1.50;  -0.01;   0.50;  -0.03 
3598; -1.4744; -1.4041; 82.9439; -0.2852; 0.3057; -9.8750;  -0.03;   0.05;  -1.50;  -0.02;   0.50;  -0.02 
3599; -1.4721; -1.3984; 82.2647; -0.2578; 0.2148; -9.8789;  -0.03;   0.05;  -1.50;  -0.02;   0.49;  -0.02 
3600; -1.4695; -1.3928; 81.5715; -0.2725; 0.2393; -9.8916;  -0.03;   0.05;  -1.51;  -0.02;   0.50;  -0.03 
3601; -1.4620; -1.3917; 80.8834; -0.2754; 0.2588; -9.8955;  -0.03;   0.05;  -1.50;  -0.01;   0.50;  -0.03 
3602; -1.4597; -1.3862; 80.1911; -0.2666; 0.3408; -9.9121;  -0.03;   0.05;  -1.50;  -0.01;   0.50;  -0.03 
3603; -1.4576; -1.3806; 79.5046; -0.2920; 0.3086; -9.8936;  -0.03;   0.05;  -1.50;  -0.00;   0.50;  -0.03 
3604; -1.4557; -1.3751; 78.8120; -0.2520; 0.2598; -9.9346;  -0.03;   0.05;  -1.51;  -0.01;   0.50;  -0.03 
3605; -1.4484; -1.3739; 78.1262; -0.2021; 0.1309; -9.8799;  -0.03;   0.05;  -1.50;  -0.01;   0.49;  -0.02 
3606; -1.4466; -1.3684; 77.4363; -0.2764; 0.4043; -9.8887;  -0.03;   0.05;  -1.50;  -0.02;   0.49;  -0.03 
3607; -1.4408; -1.3574; 76.7496; -0.2578; 0.2119; -9.8623;  -0.03;   0.05;  -1.51;  -0.01;   0.50;  -0.02 
3608; -1.4393; -1.3519; 76.0602; -0.2461; 0.1729; -9.9111;  -0.03;   0.05;  -1.50;   0.00;   0.50;  -0.04 
3609; -1.4322; -1.3508; 75.3654; -0.2871; 0.2598; -9.8789;  -0.03;   0.05;  -1.50;  -0.01;   0.50;  -0.03 
3610; -1.4310; -1.3453; 74.6763; -0.3135; 0.3770; -9.8574;  -0.03;   0.05;  -1.50;  -0.01;   0.50;  -0.03 
3611; -1.4299; -1.3399; 73.9927; -0.2988; 0.2178; -9.9062;  -0.03;   0.05;  -1.51;  -0.01;   0.50;  -0.03 
3612; -1.4289; -1.3345; 73.3037; -0.2422; 0.2861; -9.9404;  -0.03;   0.05;  -1.50;  -0.01;   0.49;  -0.04 
3613; -1.4278; -1.3292; 72.6108; -0.2568; 0.3125; -9.9209;  -0.03;   0.05;  -1.50;  -0.01;   0.49;  -0.02 
3614; -1.4173; -1.3223; 71.9217; -0.2393; 0.2686; -9.9033;  -0.03;   0.05;  -1.50;  -0.01;   0.50;  -0.03 
3615; -1.4168; -1.3169; 71.2381; -0.2246; 0.1895; -9.9082;  -0.03;   0.05;  -1.51;  -0.01;   0.50;  -0.03 
3616; -1.4162; -1.3116; 70.5505; -0.2627; 0.1738; -9.8730;  -0.03;   0.05;  -1.50;  -0.01;   0.50;  -0.03 
3617; -1.4157; -1.3063; 69.8592; -0.2588; 0.3408; -9.8506;  -0.03;   0.05;  -1.49;  -0.01;   0.50;  -0.03 
3618; -1.4096; -1.3051; 69.1714; -0.2529; 0.1807; -9.8555;  -0.03;   0.05;  -1.50;  -0.01;   0.50;  -0.03 
3619; -1.4095; -1.2998; 68.4890; -0.2266; 0.1641; -9.8730;  -0.03;   0.05;  -1.51;  -0.01;   0.50;  -0.03 
3620; -1.4053; -1.2889; 67.7914; -0.2441; 0.1680; -9.9160;  -0.03;   0.05;  -1.50;  -0.01;   0.49;  -0.04 
3621; -1.3997; -1.2876; 67.1085; -0.2666; 0.3516; -9.9453;  -0.03;   0.05;  -1.50;  -0.01;   0.50;  -0.02 
3622; -1.3995; -1.2826; 66.4125; -0.2168; 0.1504; -9.8906;  -0.03;   0.05;  -1.51;  -0.00;   0.49;  -0.03 
3623; -1.4000; -1.2774; 65.7288; -0.2676; 0.2021; -9.8711;  -0.03;   0.05;  -1.50;  -0.01;   0.49;  -0.03 
3624; -1.4003; -1.2724; 65.0437; -0.2637; 0.2959; -9.8711;  -0.03;   0.05;  -1.50;  -0.00;   0.49;  -0.02 
3625; -1.3910; -1.2652; 64.3524; -0.2285; 0.2100; -9.8623;  -0.03;   0.05;  -1.50;  -0.01;   0.49;  -0.03 
3626; -1.3916; -1.2602; 63.6639; -0.2441; 0.2129; -9.8857;  -0.03;   0.05;  -1.51;  -0.00;   0.49;  -0.03 
3627; -1.3922; -1.2553; 62.9716; -0.2773; 0.3291; -9.8574;  -0.03;   0.05;  -1.50;  -0.01;   0.49;  -0.03 
3628; -1.3871; -1.2541; 62.2846; -0.2637; 0.2666; -9.9102;  -0.03;   0.05;  -1.50;   0.00;   0.49;  -0.03 
3629; -1.3842; -1.2432; 61.5940; -0.2461; 0.2656; -9.8867;  -0.03;   0.05;  -1.51;  -0.01;   0.49;  -0.02 
3630; -1.3853; -1.2384; 60.9058; -0.2363; 0.2100; -9.8838;  -0.03;   0.05;  -1.51;  -0.00;   0.49;  -0.02 
3631; -1.3864; -1.2337; 60.2110; -0.2559; 0.2217; -9.8809;  -0.03;   0.05;  -1.50;  -0.00;   0.49;  -0.03 
3632; -1.3781; -1.2264; 59.5243; -0.2881; 0.3486; -9.8779;  -0.03;   0.05;  -1.49;  -0.00;   0.49;  -0.03 
3633; -1.3796; -1.2216; 58.8428; -0.2227; 0.1865; -9.9492;  -0.03;   0.05;  -1.50;  -0.00;   0.49;  -0.03 
3634; -1.3811; -1.2169; 58.1545; -0.2334; 0.1289; -9.8887;  -0.03;   0.05;  -1.50;   0.01;   0.49;  -0.03 
3635; -1.3730; -1.2096; 57.4628; -0.2168; 0.1895; -9.8916;  -0.03;   0.05;  -1.50;  -0.00;   0.49;  -0.03 
3636; -1.3747; -1.2050; 56.7762; -0.2539; 0.2744; -9.8770;  -0.03;   0.05;  -1.50;  -0.00;   0.49;  -0.03 
3637; -1.3766; -1.2004; 56.0912; -0.2295; 0.1836; -9.8799;  -0.03;   0.05;  -1.51;   0.00;   0.50;  -0.02 
3638; -1.3689; -1.1932; 55.3909; -0.2676; 0.3027; -9.8584;  -0.03;   0.05;  -1.50;   0.00;   0.49;  -0.03 
3639; -1.3710; -1.1887; 54.7073; -0.2773; 0.2607; -9.8887;  -0.03;   0.05;  -1.50;   0.00;   0.49;  -0.02 
3640; -1.3731; -1.1843; 54.0204; -0.2373; 0.2422; -9.9014;  -0.03;   0.05;  -1.50;  -0.01;   0.49;  -0.03 
3641; -1.3661; -1.1769; 53.3347; -0.2080; 0.2812; -9.8652;  -0.03;   0.05;  -1.51;   0.00;   0.48;  -0.03 
3642; -1.3684; -1.1726; 52.6457; -0.2520; 0.3105; -9.8828;  -0.03;   0.05;  -1.50;  -0.01;   0.48;  -0.03 
3643; -1.3676; -1.1622; 51.9496; -0.2588; 0.2861; -9.8760;  -0.03;   0.05;  -1.50;  -0.00;   0.49;  -0.02 
3644; -1.3638; -1.1610; 51.2622; -0.2432; 0.2148; -9.8760;  -0.03;   0.05;  -1.51;  -0.00;   0.49;  -0.03 
3645; -1.3636; -1.1506; 50.5715; -0.2314; 0.1797; -9.9043;  -0.03;   0.05;  -1.51;  -0.00;   0.49;  -0.03 
3646; -1.3600; -1.1495; 49.8816; -0.2588; 0.2158; -9.9189;  -0.03;   0.05;  -1.50;  -0.00;   0.49;  -0.03 
3647; -1.3629; -1.1454; 49.1964; -0.2549; 0.3291; -9.9248;  -0.03;   0.05;  -1.50;   0.01;   0.49;  -0.03 
3648; -1.3630; -1.1351; 48.5039; -0.2578; 0.1953; -9.8574;  -0.03;   0.05;  -1.51;   0.00;   0.48;  -0.03 
3649; -1.3597; -1.1341; 47.8159; -0.2480; 0.1279; -9.8691;  -0.03;   0.05;  -1.51;   0.01;   0.49;  -0.03 
3650; -1.3600; -1.1238; 47.1248; -0.2432; 0.2070; -9.8721;  -0.03;   0.05;  -1.50;   0.00;   0.49;  -0.03 
3651; -1.3569; -1.1228; 46.4383; -0.1934; 0.1875; -9.9160;  -0.03;   0.05;  -1.50;  -0.00;   0.48;  -0.03 
3652; -1.3577; -1.1126; 45.7517; -0.1914; 0.1855; -9.9326;  -0.03;   0.05;  -1.51;   0.00;   0.49;  -0.03 
3653; -1.3521; -1.1051; 45.0621; -0.1943; 0.2295; -9.9434;  -0.03;   0.05;  -1.50;   0.00;   0.49;  -0.03 
3654; -1.3556; -1.1015; 44.3696; -0.2246; 0.2705; -9.8799;  -0.03;   0.05;  -1.50;   0.01;   0.49;  -0.03 
3655; -1.3593; -1.0979; 43.6814; -0.2393; 0.3096; -9.8584;  -0.03;   0.05;  -1.50;   0.01;   0.49;  -0.03 
3656; -1.3542; -1.0905; 42.9927; -0.2100; 0.2021; -9.9082;  -0.03;   0.05;  -1.51;   0.01;   0.49;  -0.03 
3657; -1.3581; -1.0871; 42.3012; -0.2412; 0.1885; -9.8770;  -0.03;   0.05;  -1.50;   0.00;   0.48;  -0.02 
3658; -1.3531; -1.0796; 41.6186; -0.2295; 0.2578; -9.8652;  -0.03;   0.05;  -1.50;   0.01;   0.48;  -0.03 
3659; -1.3572; -1.0763; 40.9285; -0.2227; 0.1885; -9.9346;  -0.03;   0.05;  -1.50;   0.01;   0.48;  -0.03 
3660; -1.3525; -1.0689; 40.2374; -0.2119; 0.1035; -9.9043;  -0.03;   0.05;  -1.50;   0.01;   0.48;  -0.03 
3661; -1.3546; -1.0590; 39.5552; -0.2109; 0.2725; -9.8848;  -0.03;   0.05;  -1.49;   0.01;   0.49;  -0.03 
3662; -1.3591; -1.0558; 38.8705; -0.2422; 0.3164; -9.9131;  -0.03;   0.05;  -1.50;   0.02;   0.49;  -0.03 
3663; -1.3546; -1.0485; 38.1781; -0.1953; 0.1279; -9.9180;  -0.03;   0.05;  -1.51;   0.01;   0.48;  -0.02 
3664; -1.3593; -1.0456; 37.4843; -0.2246; 0.1270; -9.9082;  -0.03;   0.05;  -1.51;   0.01;   0.48;  -0.02 
3665; -1.3553; -1.0382; 36.7994; -0.2529; 0.2207; -9.8379;  -0.03;   0.05;  -1.50;   0.01;   0.48;  -0.03 
3666; -1.3601; -1.0354; 36.1068; -0.2129; 0.2080; -9.8818;  -0.03;   0.05;  -1.50;   0.01;   0.48;  -0.03 
3667; -1.3564; -1.0281; 35.4177; -0.1768; 0.1973; -9.8994;  -0.03;   0.05;  -1.51;   0.01;   0.48;  -0.03 
3668; -1.3526; -1.0208; 34.7263; -0.2031; 0.2227; -9.8984;  -0.03;   0.05;  -1.50;   0.02;   0.48;  -0.04 
3669; -1.3578; -1.0182; 34.0384; -0.2217; 0.2383; -9.8545;  -0.03;   0.05;  -1.49;   0.02;   0.49;  -0.03 
3670; -1.3544; -1.0108; 33.3539; -0.2529; 0.2236; -9.8643;  -0.03;   0.05;  -1.50;   0.01;   0.48;  -0.03 
3671; -1.3578; -1.0016; 32.6671; -0.2266; 0.1436; -9.8838;  -0.03;   0.05;  -1.51;   0.01;   0.48;  -0.03 
3672; -1.3564; -1.0011; 31.9725; -0.2266; 0.1699; -9.8975;  -0.03;   0.05;  -1.50;   0.01;   0.48;  -0.03 
3673; -1.3600; -0.9921; 31.2813; -0.2207; 0.2949; -9.8906;  -0.03;   0.05;  -1.50;   0.01;   0.49;  -0.03 
3674; -1.3590; -0.9916; 30.5932; -0.1982; 0.1680; -9.8926;  -0.03;   0.05;  -1.51;   0.02;   0.48;  -0.02 
3675; -1.3628; -0.9827; 29.8972; -0.2119; 0.0498; -9.8828;  -0.03;   0.05;  -1.51;   0.02;   0.49;  -0.03 
3676; -1.3602; -0.9756; 29.2101; -0.2441; 0.3135; -9.8779;  -0.03;   0.05;  -1.49;   0.01;   0.48;  -0.03 
3677; -1.3595; -0.9752; 28.5261; -0.2324; 0.2305; -9.8994;  -0.03;   0.05;  -1.50;   0.01;   0.48;  -0.03 
3678; -1.3638; -0.9664; 27.8341; -0.2295; 0.1748; -9.9092;  -0.03;   0.05;  -1.51;   0.02;   0.48;  -0.03 
3679; -1.3630; -0.9662; 27.1401; -0.2266; 0.1729; -9.8994;  -0.03;   0.05;  -1.50;   0.02;   0.49;  -0.03 
3680; -1.3675; -0.9575; 26.4552; -0.2549; 0.2422; -9.8438;  -0.03;   0.05;  -1.50;   0.02;   0.48;  -0.03 
3681; -1.3655; -0.9505; 25.7670; -0.2197; 0.2637; -9.8867;  -0.03;   0.05;  -1.51;   0.01;   0.48;  -0.03 
3682; -1.3650; -0.9505; 25.0708; -0.1895; 0.2197; -9.9346;  -0.03;   0.05;  -1.51;   0.02;   0.48;  -0.02 
3683; -1.3700; -0.9420; 24.3834; -0.1855; 0.1514; -9.9004;  -0.03;   0.05;  -1.50;   0.02;   0.48;  -0.02 
3684; -1.3684; -0.9350; 23.6986; -0.2314; 0.2031; -9.8867;  -0.03;   0.05;  -1.50;   0.03;   0.48;  -0.03 
3685; -1.3736; -0.9267; 23.0121; -0.2246; 0.2207; -9.9004;  -0.03;   0.05;  -1.50;   0.03;   0.49;  -0.03 
3686; -1.3734; -0.9268; 22.3178; -0.2119; 0.1367; -9.8965;  -0.03;   0.05;  -1.51;   0.03;   0.49;  -0.03 
3687; -1.3722; -0.9200; 21.6298; -0.2490; 0.2705; -9.9004;  -0.03;   0.05;  -1.50;   0.02;   0.48;  -0.03 
3688; -1.3779; -0.9119; 20.9401; -0.2109; 0.2236; -9.9287;  -0.03;   0.05;  -1.50;   0.03;   0.49;  -0.03 
3689; -1.3767; -0.9052; 20.2489; -0.1855; 0.1318; -9.9062;  -0.03;   0.05;  -1.51;   0.02;   0.48;  -0.03 
3690; -1.3770; -0.9054; 19.5601; -0.2266; 0.1426; -9.8721;  -0.03;   0.05;  -1.51;   0.02;   0.48;  -0.04 
3691; -1.3829; -0.8976; 18.8698; -0.2373; 0.3252; -9.8945;  -0.03;   0.05;  -1.49;   0.03;   0.48;  -0.03 
3692; -1.3824; -0.8909; 18.1849; -0.2344; 0.2188; -9.9170;  -0.03;   0.05;  -1.50;   0.03;   0.48;  -0.03 
3693; -1.3816; -0.8843; 17.4955; -0.1650; 0.2432; -9.9121;  -0.03;   0.05;  -1.51;   0.02;   0.48;  -0.03 
3694; -1.3892; -0.8837; 16.8046; -0.1768; 0.1895; -9.8945;  -0.03;   0.05;  -1.50;   0.03;   0.48;  -0.03 
3695; -1.3889; -0.8771; 16.1190; -0.2588; 0.2207; -9.9160;  -0.03;   0.05;  -1.50;   0.02;   0.48;  -0.03 
3696; -1.3885; -0.8707; 15.4256; -0.2031; 0.2041; -9.9014;  -0.03;   0.05;  -1.51;   0.02;   0.48;  -0.03 
3697; -1.3953; -0.8634; 14.7339; -0.2227; 0.1826; -9.9062;  -0.03;   0.05;  -1.51;   0.03;   0.48;  -0.03 
3698; -1.3962; -0.8640; 14.0439; -0.1885; 0.1182; -9.9043;  -0.03;   0.05;  -1.50;   0.03;   0.48;  -0.03 
3699; -1.3963; -0.8576; 13.3595; -0.1865; 0.2236; -9.9102;  -0.03;   0.05;  -1.50;   0.04;   0.48;  -0.03 
3700; -1.3966; -0.8513; 12.6699; -0.2178; 0.2041; -9.9014;  -0.03;   0.05;  -1.51;   0.04;   0.48;  -0.03 
3701; -1.4037; -0.8444; 11.9794; -0.1592; 0.0938; -9.8965;  -0.03;   0.05;  -1.51;   0.02;   0.49;  -0.04 
3702; -1.4042; -0.8382; 11.2902; -0.1777; 0.2764; -9.9258;  -0.03;   0.05;  -1.50;   0.03;   0.47;  -0.02 
3703; -1.4056; -0.8390; 10.6023; -0.1768; 0.1543; -9.9102;  -0.03;   0.05;  -1.50;   0.03;   0.48;  -0.03 
3704; -1.4062; -0.8329; 9.9136; -0.1895; 0.1982; -9.9395;  -0.03;   0.05;  -1.50;   0.03;   0.49;  -0.03 
3705; -1.4071; -0.8269; 9.2191; -0.1572; 0.1289; -9.9307;  -0.03;   0.05;  -1.51;   0.03;   0.48;  -0.03 
3706; -1.4149; -0.8203; 8.5308; -0.1826; 0.2861; -9.9131;  -0.03;   0.05;  -1.50;   0.03;   0.48;  -0.03 
3707; -1.4160; -0.8144; 7.8435; -0.1895; 0.2090; -9.9199;  -0.03;   0.05;  -1.51;   0.04;   0.49;  -0.04 
3708; -1.4177; -0.8154; 7.1571; -0.1670; 0.1953; -9.9141;  -0.03;   0.05;  -1.51;   0.04;   0.48;  -0.04 
3709; -1.4189; -0.8096; 6.4631; -0.1855; 0.0889; -9.8936;  -0.03;   0.05;  -1.50;   0.04;   0.48;  -0.03 
3710; -1.4204; -0.8038; 5.7768; -0.2432; 0.2383; -9.8613;  -0.03;   0.05;  -1.50;   0.04;   0.48;  -0.03 
3711; -1.4288; -0.7978; 5.0831; -0.1484; 0.2334; -9.9082;  -0.03;   0.05;  -1.51;   0.04;   0.48;  -0.03 
3712; -1.4304; -0.7921; 4.3900; -0.1836; 0.1279; -9.9160;  -0.03;   0.05;  -1.51;   0.04;   0.48;  -0.03 
3713; -1.4323; -0.7865; 3.7043; -0.1953; 0.1484; -9.8887;  -0.03;   0.05;  -1.50;   0.04;   0.48;  -0.03 
3714; -1.4343; -0.7878; 3.0184; -0.1553; 0.2354; -9.9033;  -0.03;   0.05;  -1.50;   0.04;   0.49;  -0.03 
3715; -1.4363; -0.7824; 2.3257; -0.1426; 0.1709; -9.8936;  -0.03;   0.05;  -1.51;   0.04;   0.49;  -0.03 
3716; -1.4383; -0.7770; 1.6328; -0.1377; 0.0713; -9.9277;  -0.03;   0.05;  -1.51;   0.05;   0.49;  -0.03 
3717; -1.4405; -0.7715; 0.9472; -0.1943; 0.2666; -9.9092;  -0.03;   0.05;  -1.50;   0.03;   0.47;  -0.02 
3718; -1.4426; -0.7662; 0.2545; -0.1836; 0.1484; -9.8887;  -0.03;   0.05;  -1.51;   0.03;   0.47;  -0.04 
3719; -1.4451; -0.7609; -0.4311; -0.1426; 0.2031; -9.8730;  -0.03;   0.05;  -1.51;   0.06;   0.49;  -0.03 
3720; -1.4476; -0.7626; -1.1237; -0.1455; 0.1660; -9.9131;  -0.03;   0.05;  -1.51;   0.04;   0.48;  -0.02 
3721; -1.4571; -0.7576; -1.8162; -0.1777; 0.3193; -9.9219;  -0.03;   0.05;  -1.50;   0.04;   0.48;  -0.03 
3722; -1.4599; -0.7525; -2.5019; -0.1914; 0.2061; -9.8916;  -0.03;   0.05;  -1.51;   0.05;   0.48;  -0.03 
3723; -1.4630; -0.7405; -3.1951; -0.1572; 0.1475; -9.9209;  -0.03;   0.05;  -1.51;   0.05;   0.49;  -0.03 
3724; -1.4660; -0.7355; -3.8811; -0.1230; 0.0439; -9.9082;  -0.03;   0.05;  -1.50;   0.04;   0.47;  -0.03 
3725; -1.4686; -0.7377; -4.5736; -0.2012; 0.3213; -9.8926;  -0.03;   0.05;  -1.50;   0.05;   0.48;  -0.03 
3726; -1.4720; -0.7328; -5.2605; -0.1729; 0.2197; -9.9248;  -0.03;   0.05;  -1.51;   0.05;   0.48;  -0.04 
3727; -1.4750; -0.7281; -5.9531; -0.1670; 0.1182; -9.9189;  -0.03;   0.05;  -1.51;   0.04;   0.49;  -0.03 
3728; -1.4786; -0.7233; -6.6404; -0.2051; 0.2559; -9.8779;  -0.03;   0.05;  -1.50;   0.05;   0.48;  -0.03 
3729; -1.4821; -0.7187; -7.3273; -0.1738; 0.1582; -9.8984;  -0.03;   0.05;  -1.50;   0.05;   0.48;  -0.03 
3730; -1.4855; -0.7142; -8.0205; -0.1523; 0.1396; -9.9062;  -0.03;   0.05;  -1.51;   0.05;   0.48;  -0.03 
3731; -1.4895; -0.7096; -8.7092; -0.1738; 0.1543; -9.9053;  -0.03;   0.05;  -1.51;   0.05;   0.49;  -0.03 
3732; -1.4930; -0.7053; -9.4026; -0.1895; 0.3721; -9.8506;  -0.03;   0.05;  -1.50;   0.05;   0.48;  -0.03 
3733; -1.4902; -0.7003; -10.0918; -0.1973; 0.2256; -9.8242;  -0.03;   0.05;  -1.50;   0.05;   0.48;  -0.03 
3734; -1.4942; -0.6960; -10.7804; -0.1348; 0.2422; -9.9443;  -0.03;   0.05;  -1.51;   0.05;   0.48;  -0.04 
3735; -1.4982; -0.6917; -11.4681; -0.1504; 0.1309; -9.9160;  -0.03;   0.05;  -1.51;   0.06;   0.49;  -0.03 
3736; -1.5027; -0.6875; -12.1592; -0.2129; 0.2744; -9.8721;  -0.03;   0.05;  -1.50;   0.06;   0.49;  -0.03 
3737; -1.5068; -0.6835; -12.8472; -0.1338; 0.1973; -9.9189;  -0.03;   0.05;  -1.51;   0.05;   0.48;  -0.03 
3738; -1.5115; -0.6794; -13.5390; -0.1572; 0.1787; -9.8623;  -0.03;   0.05;  -1.51;   0.06;   0.49;  -0.03 
3739; -1.5091; -0.6747; -14.2299; -0.1260; 0.1543; -9.9160;  -0.03;   0.05;  -1.50;   0.05;   0.48;  -0.03 
3740; -1.5136; -0.6708; -14.9197; -0.1484; 0.2969; -9.8750;  -0.03;   0.05;  -1.50;   0.05;   0.48;  -0.03 
