sequenceNumber; roll; pitch; yaw; (accel:) x; y; z; (gyro:) X; Y; Z; (mag:) X; Y; Z 
2875; -2.8135; -0.6639; 162.6118; 0.0508; 0.4268; -9.7881;  -0.02;   0.04;  -1.19;  -0.27;   0.24;   0.07 
2876; -2.8114; -0.6704; 162.0668; 0.0117; 0.5225; -9.7910;  -0.02;   0.05;  -1.20;  -0.27;   0.24;   0.07 
2877; -2.8176; -0.6713; 161.5146; 0.0322; 0.3506; -9.8096;  -0.02;   0.05;  -1.21;  -0.27;   0.25;   0.07 
2878; -2.8224; -0.6791; 160.9617; -0.0107; 0.4053; -9.7949;  -0.02;   0.05;  -1.20;  -0.27;   0.25;   0.07 
2879; -2.8213; -0.6789; 160.4078; -0.0693; 0.5400; -9.7490;  -0.02;   0.05;  -1.20;  -0.27;   0.25;   0.07 
2880; -2.8263; -0.6869; 159.8543; -0.1201; 0.2998; -9.7441;  -0.02;   0.04;  -1.21;  -0.28;   0.24;   0.07 
2881; -2.8254; -0.6868; 159.2997; -0.0771; 0.3525; -9.7480;  -0.02;   0.04;  -1.21;  -0.27;   0.24;   0.08 
2882; -2.8301; -0.6947; 158.7517; -0.0840; 0.3184; -9.7158;  -0.02;   0.04;  -1.20;  -0.28;   0.24;   0.08 
2883; -2.8296; -0.6945; 158.2037; -0.0439; 0.4111; -9.7676;  -0.02;   0.04;  -1.20;  -0.27;   0.25;   0.07 
2884; -2.8343; -0.7027; 157.6476; -0.0312; 0.4746; -9.7998;  -0.02;   0.04;  -1.21;  -0.27;   0.25;   0.07 
2885; -2.8389; -0.7109; 157.0978; 0.0146; 0.4492; -9.8154;  -0.02;   0.04;  -1.20;  -0.28;   0.24;   0.06 
2886; -2.8384; -0.7108; 156.5481; 0.0234; 0.4844; -9.8623;  -0.02;   0.04;  -1.20;  -0.28;   0.25;   0.07 
2887; -2.8436; -0.7190; 155.9988; 0.0000; 0.5830; -9.8008;  -0.02;   0.04;  -1.20;  -0.28;   0.24;   0.07 
2888; -2.8412; -0.7260; 155.4397; -0.0430; 0.5469; -9.8018;  -0.02;   0.04;  -1.21;  -0.28;   0.25;   0.07 
2889; -2.8460; -0.7344; 154.8882; -0.0186; 0.3887; -9.8076;  -0.02;   0.04;  -1.20;  -0.27;   0.24;   0.08 
2890; -2.8459; -0.7344; 154.3369; -0.0684; 0.4580; -9.7471;  -0.02;   0.04;  -1.20;  -0.28;   0.24;   0.07 
2891; -2.8505; -0.7428; 153.7906; -0.0859; 0.3682; -9.7070;  -0.02;   0.04;  -1.21;  -0.28;   0.24;   0.08 
2892; -2.8484; -0.7497; 153.2371; -0.0742; 0.2344; -9.7207;  -0.02;   0.05;  -1.21;  -0.28;   0.25;   0.08 
2893; -2.8551; -0.7515; 152.6837; -0.1113; 0.4482; -9.7559;  -0.02;   0.05;  -1.20;  -0.28;   0.25;   0.07 
2894; -2.8548; -0.7518; 152.1291; -0.1104; 0.5312; -9.7822;  -0.02;   0.04;  -1.20;  -0.28;   0.25;   0.07 
2895; -2.8595; -0.7605; 151.5733; -0.0283; 0.4307; -9.7871;  -0.02;   0.04;  -1.21;  -0.28;   0.24;   0.07 
2896; -2.8577; -0.7676; 151.0178; 0.0303; 0.4443; -9.7490;  -0.02;   0.04;  -1.21;  -0.28;   0.24;   0.07 
2897; -2.8643; -0.7696; 150.4685; 0.0127; 0.4297; -9.8037;  -0.02;   0.04;  -1.20;  -0.28;   0.23;   0.08 
2898; -2.8623; -0.7766; 149.9180; 0.0078; 0.4482; -9.7871;  -0.02;   0.05;  -1.20;  -0.28;   0.25;   0.08 
2899; -2.8624; -0.7768; 149.3676; -0.0713; 0.4521; -9.7881;  -0.02;   0.05;  -1.20;  -0.28;   0.25;   0.07 
2900; -2.8669; -0.7856; 148.8221; -0.0850; 0.3623; -9.7617;  -0.02;   0.04;  -1.18;  -0.28;   0.25;   0.07 
2901; -2.8669; -0.7857; 148.2767; -0.0537; 0.4160; -9.7744;  -0.02;   0.04;  -1.17;  -0.29;   0.25;   0.07 
2902; -2.8724; -0.7942; 147.7473; -0.0967; 0.4463; -9.7471;  -0.02;   0.04;  -1.17;  -0.29;   0.25;   0.07 
2903; -2.8703; -0.8010; 147.2071; -0.1348; 0.3340; -9.7734;  -0.02;   0.04;  -1.16;  -0.28;   0.25;   0.07 
2904; -2.8685; -0.8075; 146.6812; -0.0869; 0.3125; -9.7734;  -0.02;   0.04;  -1.14;  -0.29;   0.24;   0.08 
2905; -2.8758; -0.8091; 146.1632; -0.0586; 0.3096; -9.8184;  -0.02;   0.04;  -1.12;  -0.29;   0.25;   0.07 
2906; -2.8740; -0.8153; 145.6502; -0.0840; 0.5146; -9.7754;  -0.02;   0.04;  -1.12;  -0.29;   0.25;   0.07 
2907; -2.8725; -0.8215; 145.1377; -0.0322; 0.4189; -9.7725;  -0.02;   0.04;  -1.11;  -0.29;   0.25;   0.08 
2908; -2.8777; -0.8296; 144.6317; -0.0352; 0.4307; -9.7861;  -0.02;   0.04;  -1.10;  -0.28;   0.24;   0.07 
2909; -2.8784; -0.8288; 144.1322; -0.0361; 0.3086; -9.7070;  -0.02;   0.04;  -1.08;  -0.29;   0.25;   0.07 
2910; -2.8771; -0.8346; 143.6395; -0.0557; 0.4307; -9.7217;  -0.02;   0.04;  -1.08;  -0.29;   0.25;   0.07 
2911; -2.8756; -0.8403; 143.1455; -0.0898; 0.4434; -9.7324;  -0.02;   0.04;  -1.07;  -0.29;   0.25;   0.07 
2912; -2.8764; -0.8393; 142.6581; -0.0781; 0.3906; -9.8135;  -0.02;   0.04;  -1.06;  -0.29;   0.24;   0.07 
2913; -2.8794; -0.8536; 142.1777; -0.0566; 0.4023; -9.7891;  -0.02;   0.03;  -1.04;  -0.29;   0.25;   0.08 
2914; -2.8781; -0.8589; 141.7040; -0.1260; 0.4258; -9.7900;  -0.02;   0.03;  -1.03;  -0.29;   0.25;   0.08 
2915; -2.8816; -0.8729; 141.2390; -0.0713; 0.3291; -9.8320;  -0.02;   0.03;  -1.02;  -0.29;   0.24;   0.08 
2916; -2.8802; -0.8781; 140.7710; -0.0176; 0.2773; -9.7754;  -0.02;   0.03;  -1.01;  -0.29;   0.24;   0.07 
2917; -2.8766; -0.8897; 140.3099; -0.0791; 0.4033; -9.6914;  -0.02;   0.02;  -0.99;  -0.29;   0.25;   0.08 
2918; -2.8802; -0.8813; 139.8553; -0.0283; 0.3281; -9.7158;  -0.02;   0.10;  -0.98;  -0.29;   0.25;   0.08 
2919; -2.8774; -0.8705; 139.4077; -0.0430; 0.4062; -9.7012;  -0.02;   0.06;  -0.98;  -0.29;   0.24;   0.08 
2920; -2.8857; -0.8711; 138.9609; -0.1133; 0.4336; -9.7451;  -0.02;   0.04;  -0.97;  -0.30;   0.24;   0.08 
2921; -2.8872; -0.8691; 138.5193; -0.0635; 0.2617; -9.8203;  -0.02;   0.03;  -0.96;  -0.30;   0.24;   0.08 
2922; -2.8863; -0.8735; 138.0850; -0.0430; 0.3398; -9.8467;  -0.02;   0.04;  -0.94;  -0.29;   0.25;   0.08 
2923; -2.8856; -0.8777; 137.6577; -0.0293; 0.2617; -9.8115;  -0.02;   0.04;  -0.92;  -0.30;   0.25;   0.08 
2924; -2.8850; -0.8818; 137.2377; -0.0596; 0.3584; -9.8311;  -0.02;   0.03;  -0.92;  -0.29;   0.24;   0.08 
2925; -2.8843; -0.8859; 136.8165; -0.0732; 0.3643; -9.8076;  -0.02;   0.03;  -0.91;  -0.30;   0.25;   0.08 
2926; -2.8837; -0.8898; 136.4026; -0.0771; 0.3252; -9.7754;  -0.02;   0.03;  -0.90;  -0.29;   0.24;   0.08 
2927; -2.8833; -0.8936; 135.9960; -0.1016; 0.4277; -9.7617;  -0.02;   0.03;  -0.88;  -0.29;   0.25;   0.09 
2928; -2.8796; -0.9038; 135.5867; -0.1064; 0.5283; -9.7129;  -0.01;   0.03;  -0.87;  -0.30;   0.24;   0.09 
2929; -2.8795; -0.9072; 135.1947; -0.0850; 0.4551; -9.7227;  -0.01;   0.03;  -0.87;  -0.30;   0.24;   0.09 
2930; -2.8819; -0.9042; 134.8016; -0.0654; 0.4219; -9.7314;  -0.01;   0.03;  -0.86;  -0.30;   0.24;   0.08 
2931; -2.8812; -0.9077; 134.4059; -0.0615; 0.3887; -9.8018;  -0.02;   0.03;  -0.85;  -0.30;   0.24;   0.08 
2932; -2.8810; -0.9110; 134.0194; -0.0674; 0.3037; -9.7734;  -0.01;   0.03;  -0.83;  -0.30;   0.24;   0.08 
2933; -2.8809; -0.9139; 133.6470; -0.0869; 0.3066; -9.8037;  -0.01;   0.03;  -0.81;  -0.30;   0.24;   0.08 
2934; -2.8806; -0.9169; 133.2737; -0.0449; 0.2920; -9.8701;  -0.01;   0.03;  -0.80;  -0.31;   0.24;   0.09 
2935; -2.8805; -0.9196; 132.9079; -0.0576; 0.2490; -9.7852;  -0.02;   0.03;  -0.80;  -0.31;   0.23;   0.09 
2936; -2.8799; -0.9224; 132.5394; -0.0654; 0.3584; -9.7764;  -0.01;   0.03;  -0.79;  -0.31;   0.24;   0.09 
2937; -2.8799; -0.9251; 132.1804; -0.0703; 0.4082; -9.7529;  -0.01;   0.03;  -0.78;  -0.30;   0.25;   0.08 
2938; -2.8802; -0.9275; 131.8291; -0.0723; 0.3477; -9.7246;  -0.01;   0.03;  -0.76;  -0.30;   0.25;   0.07 
2939; -2.8802; -0.9298; 131.4836; -0.0605; 0.3906; -9.7227;  -0.01;   0.03;  -0.75;  -0.30;   0.25;   0.08 
2940; -2.8740; -0.9291; 131.1459; -0.0928; 0.4756; -9.7578;  -0.01;   0.03;  -0.74;  -0.30;   0.25;   0.07 
2941; -2.8741; -0.9312; 130.8074; -0.1162; 0.4365; -9.7656;  -0.01;   0.03;  -0.73;  -0.30;   0.25;   0.09 
2942; -2.8742; -0.9333; 130.4682; -0.1406; 0.4209; -9.7969;  -0.01;   0.03;  -0.72;  -0.31;   0.24;   0.09 
2943; -2.8747; -0.9351; 130.1454; -0.1670; 0.3809; -9.8125;  -0.01;   0.03;  -0.71;  -0.30;   0.24;   0.08 
2944; -2.8747; -0.9369; 129.8200; -0.1250; 0.4678; -9.8193;  -0.01;   0.03;  -0.70;  -0.30;   0.24;   0.08 
2945; -2.8750; -0.9385; 129.5025; -0.1377; 0.3828; -9.7910;  -0.01;   0.03;  -0.68;  -0.31;   0.24;   0.07 
2946; -2.8725; -0.9463; 129.1932; -0.1143; 0.4248; -9.7637;  -0.01;   0.03;  -0.67;  -0.30;   0.25;   0.08 
2947; -2.8669; -0.9445; 128.8917; -0.0996; 0.4668; -9.7246;  -0.01;   0.02;  -0.65;  -0.31;   0.24;   0.08 
2948; -2.8674; -0.9456; 128.5963; -0.0645; 0.3818; -9.6973;  -0.01;   0.02;  -0.65;  -0.30;   0.24;   0.09 
2949; -2.8682; -0.9467; 128.3023; -0.0850; 0.4014; -9.7705;  -0.01;   0.02;  -0.64;  -0.31;   0.23;   0.09 
2950; -2.8686; -0.9478; 128.0058; -0.0898; 0.4131; -9.7549;  -0.01;   0.02;  -0.63;  -0.31;   0.24;   0.09 
2951; -2.8693; -0.9487; 127.7173; -0.0947; 0.3174; -9.8271;  -0.01;   0.02;  -0.62;  -0.31;   0.24;   0.09 
2952; -2.8671; -0.9558; 127.4372; -0.1045; 0.3877; -9.8057;  -0.01;   0.02;  -0.61;  -0.30;   0.25;   0.08 
2953; -2.8616; -0.9534; 127.1564; -0.0850; 0.3193; -9.8184;  -0.01;   0.02;  -0.60;  -0.31;   0.25;   0.07 
2954; -2.8626; -0.9538; 126.8907; -0.1162; 0.3633; -9.7852;  -0.01;   0.02;  -0.58;  -0.31;   0.25;   0.09 
2955; -2.8635; -0.9542; 126.6245; -0.1494; 0.4199; -9.7520;  -0.01;   0.02;  -0.57;  -0.31;   0.25;   0.07 
2956; -2.8615; -0.9606; 126.3667; -0.1475; 0.5010; -9.7422;  -0.01;   0.02;  -0.56;  -0.32;   0.24;   0.08 
2957; -2.8621; -0.9609; 126.1064; -0.1279; 0.3857; -9.7510;  -0.01;   0.02;  -0.56;  -0.31;   0.25;   0.07 
2958; -2.8631; -0.9609; 125.8545; -0.1279; 0.4160; -9.7139;  -0.01;   0.02;  -0.54;  -0.30;   0.24;   0.07 
2959; -2.8553; -0.9638; 125.6130; -0.1270; 0.4453; -9.7939;  -0.01;   0.02;  -0.53;  -0.31;   0.24;   0.08 
2960; -2.8560; -0.9636; 125.3671; -0.1260; 0.4121; -9.7520;  -0.01;   0.02;  -0.52;  -0.31;   0.24;   0.08 
2961; -2.8574; -0.9633; 125.1316; -0.1006; 0.4121; -9.8125;  -0.01;   0.02;  -0.51;  -0.31;   0.24;   0.08 
2962; -2.8555; -0.9690; 124.9028; -0.0996; 0.4287; -9.7900;  -0.01;   0.02;  -0.50;  -0.32;   0.23;   0.09 
2963; -2.8567; -0.9685; 124.6734; -0.1123; 0.4258; -9.7998;  -0.01;   0.02;  -0.49;  -0.31;   0.24;   0.08 
2964; -2.8520; -0.9646; 124.4526; -0.1162; 0.3867; -9.7627;  -0.01;   0.02;  -0.47;  -0.31;   0.24;   0.09 
2965; -2.8501; -0.9699; 124.2386; -0.1768; 0.4570; -9.8027;  -0.01;   0.02;  -0.46;  -0.31;   0.24;   0.08 
2966; -2.8517; -0.9689; 124.0331; -0.1211; 0.4014; -9.7627;  -0.01;   0.02;  -0.45;  -0.31;   0.23;   0.09 
2967; -2.8532; -0.9676; 123.8343; -0.1211; 0.4453; -9.7344;  -0.01;   0.01;  -0.44;  -0.31;   0.24;   0.08 
2968; -2.8518; -0.9726; 123.6371; -0.0869; 0.3936; -9.7627;  -0.01;   0.01;  -0.43;  -0.31;   0.23;   0.08 
2969; -2.8471; -0.9680; 123.4378; -0.0898; 0.3838; -9.7559;  -0.01;   0.02;  -0.42;  -0.31;   0.24;   0.08 
2970; -2.8455; -0.9728; 123.2472; -0.1094; 0.4170; -9.7979;  -0.01;   0.02;  -0.41;  -0.31;   0.24;   0.08 
2971; -2.8475; -0.9712; 123.0651; -0.0996; 0.3340; -9.8193;  -0.01;   0.01;  -0.40;  -0.31;   0.23;   0.08 
2972; -2.8457; -0.9757; 122.8812; -0.1113; 0.3496; -9.7979;  -0.01;   0.01;  -0.39;  -0.32;   0.24;   0.09 
2973; -2.8415; -0.9706; 122.7058; -0.1094; 0.4365; -9.7617;  -0.01;   0.01;  -0.37;  -0.31;   0.24;   0.09 
2974; -2.8398; -0.9747; 122.5375; -0.1260; 0.3740; -9.7588;  -0.01;   0.01;  -0.37;  -0.31;   0.24;   0.09 
2975; -2.8423; -0.9726; 122.3796; -0.1279; 0.3721; -9.7754;  -0.01;   0.01;  -0.35;  -0.32;   0.24;   0.08 
2976; -2.8409; -0.9765; 122.2199; -0.1455; 0.4443; -9.7656;  -0.01;   0.01;  -0.34;  -0.31;   0.24;   0.08 
2977; -2.8367; -0.9708; 122.0670; -0.1611; 0.4287; -9.7295;  -0.01;   0.01;  -0.33;  -0.32;   0.24;   0.08 
2978; -2.8356; -0.9745; 121.9159; -0.1357; 0.3799; -9.7744;  -0.00;   0.01;  -0.32;  -0.32;   0.25;   0.08 
2979; -2.8373; -0.9720; 121.7699; -0.0928; 0.4092; -9.7891;  -0.00;   0.01;  -0.30;  -0.31;   0.25;   0.08 
2980; -2.8364; -0.9754; 121.6347; -0.1074; 0.4180; -9.7812;  -0.00;   0.01;  -0.29;  -0.31;   0.24;   0.09 
2981; -2.8326; -0.9690; 121.5064; -0.1094; 0.4072; -9.7959;  -0.00;   0.01;  -0.28;  -0.32;   0.24;   0.08 
2982; -2.8316; -0.9722; 121.3782; -0.1299; 0.3271; -9.7842;  -0.00;   0.01;  -0.28;  -0.31;   0.25;   0.08 
2983; -2.8305; -0.9754; 121.2498; -0.1191; 0.3828; -9.7822;  -0.00;   0.01;  -0.26;  -0.32;   0.24;   0.08 
2984; -2.8269; -0.9686; 121.1375; -0.0947; 0.4229; -9.7695;  -0.00;   0.01;  -0.25;  -0.31;   0.25;   0.08 
2985; -2.8260; -0.9714; 121.0252; -0.1182; 0.4072; -9.7480;  -0.00;   0.01;  -0.24;  -0.32;   0.25;   0.07 
2986; -2.8249; -0.9740; 120.9201; -0.1113; 0.4268; -9.7500;  -0.00;   0.01;  -0.23;  -0.31;   0.24;   0.08 
2987; -2.8213; -0.9670; 120.8148; -0.1592; 0.4053; -9.7500;  -0.00;   0.01;  -0.22;  -0.31;   0.24;   0.08 
2988; -2.8205; -0.9694; 120.7185; -0.1475; 0.4229; -9.7803;  -0.00;   0.01;  -0.21;  -0.31;   0.24;   0.07 
2989; -2.8232; -0.9657; 120.6221; -0.1260; 0.4014; -9.7910;  -0.00;   0.01;  -0.20;  -0.31;   0.25;   0.07 
2990; -2.8163; -0.9644; 120.5330; -0.1240; 0.4004; -9.8242;  -0.00;   0.01;  -0.19;  -0.31;   0.25;   0.07 
2991; -2.8158; -0.9664; 120.4530; -0.1143; 0.4053; -9.8096;  -0.00;   0.01;  -0.18;  -0.31;   0.24;   0.08 
2992; -2.8186; -0.9621; 120.3800; -0.0996; 0.4443; -9.7734;  -0.00;   0.01;  -0.16;  -0.30;   0.25;   0.08 
2993; -2.8183; -0.9639; 120.3089; -0.1260; 0.4697; -9.7549;  -0.00;   0.01;  -0.16;  -0.32;   0.25;   0.08 
2994; -2.8116; -0.9622; 120.2361; -0.1309; 0.4346; -9.7559;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
2995; -2.8144; -0.9579; 120.1630; -0.1211; 0.4521; -9.7295;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
2996; -2.8137; -0.9597; 120.0901; -0.1328; 0.4766; -9.7480;  -0.00;   0.01;  -0.16;  -0.30;   0.25;   0.08 
2997; -2.8130; -0.9615; 120.0171; -0.1289; 0.4375; -9.7803;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
2998; -2.8097; -0.9537; 119.9439; -0.1328; 0.4297; -9.7686;  -0.00;   0.01;  -0.16;  -0.31;   0.23;   0.08 
2999; -2.8091; -0.9555; 119.8708; -0.1367; 0.4570; -9.8076;  -0.00;   0.01;  -0.16;  -0.32;   0.24;   0.08 
3000; -2.8084; -0.9572; 119.7977; -0.1240; 0.4385; -9.8252;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3001; -2.8116; -0.9530; 119.7261; -0.1260; 0.4326; -9.7734;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3002; -2.8048; -0.9513; 119.6530; -0.1309; 0.4639; -9.7891;  -0.00;   0.01;  -0.16;  -0.32;   0.24;   0.07 
3003; -2.8044; -0.9529; 119.5888; -0.1357; 0.4414; -9.7539;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.07 
3004; -2.8073; -0.9486; 119.5154; -0.1504; 0.4648; -9.7529;  -0.00;   0.01;  -0.16;  -0.32;   0.24;   0.08 
3005; -2.8065; -0.9504; 119.4421; -0.1494; 0.4473; -9.7197;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3006; -2.8002; -0.9486; 119.3705; -0.1309; 0.4912; -9.7451;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3007; -2.7995; -0.9504; 119.2971; -0.1377; 0.4629; -9.7500;  -0.00;   0.01;  -0.16;  -0.30;   0.25;   0.08 
3008; -2.8023; -0.9462; 119.2235; -0.1484; 0.4600; -9.8125;  -0.00;   0.01;  -0.16;  -0.31;   0.25;   0.08 
3009; -2.7956; -0.9444; 119.1501; -0.1338; 0.4512; -9.7744;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.09 
3010; -2.7949; -0.9462; 119.0766; -0.1123; 0.4287; -9.7969;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3011; -2.7981; -0.9419; 119.0046; -0.1289; 0.4619; -9.7959;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.09 
3012; -2.7977; -0.9435; 118.9401; -0.1143; 0.4297; -9.7568;  -0.00;   0.01;  -0.16;  -0.31;   0.25;   0.09 
3013; -2.7909; -0.9418; 118.8665; -0.1309; 0.4541; -9.7676;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.09 
3014; -2.7937; -0.9375; 118.7927; -0.0977; 0.4824; -9.7715;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3015; -2.7934; -0.9393; 118.7207; -0.1289; 0.4512; -9.7656;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.07 
3016; -2.7927; -0.9411; 118.6470; -0.1533; 0.4609; -9.7861;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3017; -2.7895; -0.9333; 118.5731; -0.1357; 0.4688; -9.7861;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3018; -2.7888; -0.9350; 118.4992; -0.1094; 0.4150; -9.8125;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.09 
3019; -2.7887; -0.9367; 118.4362; -0.1172; 0.4326; -9.7920;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3020; -2.7880; -0.9384; 118.3623; -0.1172; 0.4424; -9.7920;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3021; -2.7848; -0.9306; 118.2882; -0.1191; 0.4492; -9.7871;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3022; -2.7841; -0.9324; 118.2142; -0.1377; 0.4414; -9.7578;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3023; -2.7837; -0.9342; 118.1419; -0.1543; 0.4834; -9.7354;  -0.00;   0.01;  -0.16;  -0.31;   0.25;   0.08 
3024; -2.7866; -0.9300; 118.0677; -0.1289; 0.4561; -9.7578;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3025; -2.7861; -0.9316; 118.0028; -0.1260; 0.4658; -9.7627;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3026; -2.7798; -0.9298; 117.9304; -0.1475; 0.4385; -9.7578;  -0.00;   0.01;  -0.16;  -0.32;   0.24;   0.09 
3027; -2.7826; -0.9255; 117.8560; -0.1162; 0.4414; -9.7637;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3028; -2.7818; -0.9273; 117.7818; -0.1416; 0.4609; -9.8359;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3029; -2.7751; -0.9255; 117.7076; -0.1201; 0.4600; -9.8125;  -0.00;   0.01;  -0.16;  -0.32;   0.24;   0.09 
3030; -2.7786; -0.9211; 117.6440; -0.1289; 0.4414; -9.8320;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.09 
3031; -2.7779; -0.9229; 117.5696; -0.1377; 0.4248; -9.7783;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3032; -2.7771; -0.9246; 117.4952; -0.1162; 0.4648; -9.7480;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3033; -2.7803; -0.9205; 117.4223; -0.1377; 0.4346; -9.7129;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3034; -2.7736; -0.9186; 117.3479; -0.1445; 0.4688; -9.7236;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3035; -2.7735; -0.9202; 117.2843; -0.1211; 0.4795; -9.7598;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.09 
3036; -2.7764; -0.9160; 117.2096; -0.1211; 0.4590; -9.7695;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.09 
3037; -2.7756; -0.9178; 117.1350; -0.1260; 0.4365; -9.7656;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3038; -2.7692; -0.9159; 117.0620; -0.1475; 0.4395; -9.7842;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.09 
3039; -2.7721; -0.9118; 116.9872; -0.1289; 0.4023; -9.7959;  -0.00;   0.00;  -0.16;  -0.31;   0.24;   0.08 
3040; -2.7716; -0.9133; 116.9217; -0.1260; 0.4492; -9.7793;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.07 
3041; -2.7712; -0.9151; 116.8487; -0.1113; 0.4443; -9.7705;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3042; -2.7704; -0.9169; 116.7739; -0.1211; 0.4463; -9.7705;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3043; -2.7736; -0.9128; 116.7006; -0.1533; 0.4756; -9.7832;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.09 
3044; -2.7672; -0.9107; 116.6349; -0.1162; 0.4561; -9.7725;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3045; -2.7664; -0.9125; 116.5600; -0.0908; 0.4570; -9.7920;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.07 
3046; -2.7697; -0.9083; 116.4866; -0.1406; 0.4609; -9.7578;  -0.00;   0.01;  -0.16;  -0.31;   0.25;   0.07 
3047; -2.7688; -0.9101; 116.4116; -0.1289; 0.4346; -9.7754;  -0.00;   0.01;  -0.16;  -0.32;   0.24;   0.09 
3048; -2.7687; -0.9117; 116.3475; -0.1074; 0.4258; -9.7852;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3049; -2.7657; -0.9038; 116.2723; -0.1289; 0.4258; -9.7998;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3050; -2.7648; -0.9056; 116.1971; -0.1240; 0.4521; -9.7920;  -0.00;   0.01;  -0.16;  -0.32;   0.24;   0.08 
3051; -2.7644; -0.9074; 116.1236; -0.1406; 0.4678; -9.7578;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3052; -2.7639; -0.9090; 116.0577; -0.1318; 0.4619; -9.7959;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.09 
3053; -2.7671; -0.9049; 115.9840; -0.1309; 0.4746; -9.7568;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3054; -2.7604; -0.9029; 115.9087; -0.1328; 0.4785; -9.7305;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.09 
3055; -2.7603; -0.9046; 115.8443; -0.1240; 0.4541; -9.7793;  -0.00;   0.01;  -0.16;  -0.31;   0.23;   0.08 
3056; -2.7594; -0.9063; 115.7690; -0.1221; 0.4443; -9.8398;  -0.00;   0.01;  -0.16;  -0.31;   0.25;   0.08 
3057; -2.7627; -0.9022; 115.6950; -0.1240; 0.4326; -9.7803;  -0.00;   0.01;  -0.16;  -0.32;   0.25;   0.08 
3058; -2.7618; -0.9040; 115.6196; -0.1191; 0.4609; -9.7559;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3059; -2.7558; -0.9019; 115.5550; -0.1357; 0.4443; -9.7754;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3060; -2.7549; -0.9036; 115.4795; -0.1338; 0.4492; -9.7705;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3061; -2.7582; -0.8995; 115.4054; -0.1504; 0.4824; -9.7754;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.09 
3062; -2.7577; -0.9011; 115.3391; -0.1455; 0.4863; -9.7324;  -0.00;   0.01;  -0.16;  -0.31;   0.25;   0.08 
3063; -2.7572; -0.9029; 115.2651; -0.1475; 0.4600; -9.7432;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
3064; -2.7504; -0.9010; 115.1894; -0.1260; 0.4561; -9.7793;  -0.00;   0.01;  -0.16;  -0.31;   0.24;   0.08 
