sequenceNumber; roll; pitch; yaw; (accel:) x; y; z; (gyro:) X; Y; Z; (mag:) X; Y; Z 
2104; -2.3588; -1.1285; -77.4235; -0.1582; 0.4365; -9.8271;  -0.00;   0.00;  -0.24;   0.05;   0.08;   0.50 
2105; -2.3579; -1.1307; -77.5347; -0.1875; 0.4482; -9.8408;  -0.00;   0.00;  -0.25;   0.06;   0.09;   0.49 
2106; -2.3610; -1.1276; -77.6470; -0.1865; 0.4229; -9.8467;  -0.00;   0.00;  -0.26;   0.06;   0.09;   0.50 
2107; -2.3600; -1.1301; -77.7689; -0.1992; 0.4404; -9.8740;  -0.00;   0.00;  -0.26;   0.05;   0.09;   0.49 
2108; -2.3586; -1.1326; -77.8918; -0.1680; 0.4824; -9.8330;  -0.00;   0.00;  -0.27;   0.05;   0.09;   0.49 
2109; -2.3576; -1.1353; -78.0242; -0.1875; 0.4443; -9.8428;  -0.00;   0.00;  -0.29;   0.05;   0.08;   0.50 
2110; -2.3562; -1.1380; -78.1577; -0.2188; 0.5264; -9.8633;  -0.00;   0.00;  -0.29;   0.05;   0.08;   0.50 
2111; -2.3548; -1.1408; -78.2909; -0.1709; 0.4775; -9.8516;  -0.00;   0.00;  -0.31;   0.05;   0.09;   0.49 
2112; -2.3533; -1.1438; -78.4349; -0.1875; 0.4893; -9.8486;  -0.00;   0.01;  -0.32;   0.05;   0.08;   0.50 
2113; -2.3518; -1.1469; -78.5895; -0.1631; 0.4395; -9.8535;  -0.00;   0.01;  -0.34;   0.05;   0.09;   0.50 
2114; -2.3503; -1.1501; -78.7439; -0.1729; 0.5039; -9.8320;  -0.00;   0.01;  -0.35;   0.05;   0.10;   0.49 
2115; -2.3532; -1.1480; -78.9088; -0.2080; 0.4131; -9.7891;  -0.00;   0.01;  -0.36;   0.04;   0.09;   0.50 
2116; -2.3512; -1.1515; -79.0746; -0.1865; 0.4229; -9.7959;  -0.00;   0.01;  -0.37;   0.05;   0.08;   0.50 
2117; -2.3496; -1.1551; -79.2498; -0.1582; 0.4219; -9.8252;  -0.00;   0.01;  -0.38;   0.05;   0.09;   0.51 
2118; -2.3479; -1.1586; -79.4248; -0.1572; 0.4170; -9.7588;  -0.00;   0.01;  -0.39;   0.05;   0.09;   0.49 
2119; -2.3507; -1.1570; -79.6103; -0.2197; 0.4590; -9.7393;  -0.00;   0.01;  -0.40;   0.04;   0.09;   0.48 
2120; -2.3543; -1.1652; -79.7952; -0.2656; 0.4990; -9.7881;  -0.01;   0.01;  -0.41;   0.05;   0.09;   0.49 
2121; -2.3521; -1.1691; -79.9810; -0.2129; 0.4678; -9.7754;  -0.01;   0.01;  -0.42;   0.05;   0.09;   0.49 
2122; -2.3491; -1.1634; -80.1775; -0.1816; 0.4785; -9.8018;  -0.01;   0.01;  -0.44;   0.05;   0.09;   0.50 
2123; -2.3472; -1.1675; -80.3832; -0.1416; 0.4297; -9.8301;  -0.01;   0.01;  -0.45;   0.05;   0.10;   0.48 
2124; -2.3494; -1.1665; -80.5893; -0.2256; 0.4561; -9.8447;  -0.01;   0.01;  -0.46;   0.05;   0.07;   0.50 
2125; -2.3474; -1.1708; -80.8049; -0.2236; 0.4785; -9.8721;  -0.01;   0.02;  -0.47;   0.05;   0.08;   0.48 
2126; -2.3495; -1.1700; -81.0209; -0.1963; 0.3857; -9.8213;  -0.01;   0.02;  -0.48;   0.04;   0.08;   0.49 
2127; -2.3474; -1.1746; -81.2463; -0.2451; 0.4668; -9.8340;  -0.01;   0.02;  -0.49;   0.05;   0.08;   0.49 
2128; -2.3495; -1.1740; -81.4720; -0.2314; 0.4434; -9.7734;  -0.01;   0.02;  -0.49;   0.05;   0.09;   0.50 
2129; -2.3465; -1.1687; -81.6969; -0.1992; 0.5566; -9.7920;  -0.01;   0.02;  -0.50;   0.05;   0.08;   0.49 
2130; -2.3485; -1.1683; -81.9323; -0.1865; 0.4951; -9.7891;  -0.01;   0.02;  -0.53;   0.05;   0.09;   0.49 
2131; -2.3462; -1.1732; -82.1770; -0.2490; 0.4805; -9.7910;  -0.01;   0.02;  -0.54;   0.05;   0.09;   0.49 
2132; -2.3430; -1.1685; -82.4320; -0.2031; 0.4375; -9.7998;  -0.01;   0.02;  -0.55;   0.05;   0.08;   0.50 
2133; -2.3452; -1.1684; -82.6862; -0.1973; 0.5039; -9.8457;  -0.01;   0.02;  -0.56;   0.04;   0.08;   0.49 
2134; -2.3469; -1.1685; -82.9405; -0.1816; 0.3574; -9.8389;  -0.01;   0.02;  -0.57;   0.04;   0.09;   0.49 
2135; -2.3437; -1.1640; -83.2043; -0.0977; 0.3711; -9.7949;  -0.01;   0.02;  -0.58;   0.04;   0.08;   0.49 
2136; -2.3457; -1.1641; -83.4673; -0.1777; 0.5039; -9.8340;  -0.01;   0.02;  -0.58;   0.04;   0.08;   0.50 
2137; -2.3473; -1.1646; -83.7406; -0.2354; 0.4863; -9.8438;  -0.01;   0.03;  -0.61;   0.04;   0.08;   0.49 
2138; -2.3443; -1.1604; -84.0228; -0.1592; 0.4834; -9.8594;  -0.01;   0.03;  -0.62;   0.05;   0.08;   0.50 
2139; -2.3460; -1.1612; -84.3150; 0.0840; 0.5850; -9.9287;  -0.01;   0.02;  -0.62;   0.05;   0.08;   0.50 
2140; -2.3431; -1.1670; -84.5960; -0.2480; 0.4492; -9.9473;  -0.01;   0.02;  -0.64;   0.05;   0.08;   0.51 
2141; -2.3450; -1.1678; -84.8966; -0.2305; 0.4834; -10.0107;  -0.01;   0.02;  -0.64;   0.04;   0.08;   0.49 
2142; -2.3466; -1.1687; -85.1865; -0.0869; 0.5693; -9.9883;  -0.01;   0.02;  -0.64;   0.04;   0.09;   0.49 
2143; -2.3433; -1.1749; -85.4859; -0.2295; 0.5225; -9.9014;  -0.01;   0.02;  -0.67;   0.05;   0.08;   0.50 
2144; -2.3450; -1.1760; -85.7944; -0.2246; 0.4375; -9.8145;  -0.01;   0.02;  -0.68;   0.04;   0.08;   0.50 
2145; -2.3368; -1.1777; -86.1127; -0.2441; 0.5215; -9.7510;  -0.01;   0.02;  -0.69;   0.04;   0.09;   0.50 
2146; -2.3383; -1.1791; -86.4297; -0.2812; 0.4033; -9.7334;  -0.01;   0.02;  -0.71;   0.04;   0.09;   0.48 
2147; -2.3349; -1.1857; -86.7560; -0.2451; 0.4072; -9.7031;  -0.01;   0.02;  -0.71;   0.04;   0.09;   0.49 
2148; -2.3363; -1.1873; -87.0814; -0.1309; 0.5146; -9.7158;  -0.01;   0.02;  -0.72;   0.04;   0.08;   0.49 
2149; -2.3375; -1.1891; -87.4160; -0.1641; 0.3652; -9.7773;  -0.01;   0.03;  -0.74;   0.04;   0.08;   0.50 
2150; -2.3389; -1.1910; -87.7595; -0.2568; 0.4912; -9.8477;  -0.01;   0.03;  -0.75;   0.05;   0.08;   0.49 
2151; -2.3349; -1.1882; -88.1024; -0.1807; 0.4746; -9.8828;  -0.01;   0.03;  -0.76;   0.04;   0.08;   0.49 
2152; -2.3362; -1.1904; -88.4538; -0.1230; 0.3965; -9.9248;  -0.01;   0.03;  -0.77;   0.04;   0.08;   0.50 
2153; -2.3373; -1.1925; -88.8042; -0.2197; 0.5449; -9.9326;  -0.01;   0.03;  -0.77;   0.04;   0.07;   0.50 
2154; -2.3338; -1.1998; -89.1633; -0.1230; 0.4062; -9.9268;  -0.01;   0.03;  -0.80;   0.04;   0.08;   0.49 
2155; -2.3297; -1.1974; -89.5316; -0.1445; 0.4805; -9.8594;  -0.01;   0.03;  -0.81;   0.04;   0.08;   0.50 
2156; -2.3311; -1.2000; -89.9083; -0.1914; 0.3574; -9.8320;  -0.01;   0.03;  -0.82;   0.04;   0.08;   0.50 
2157; -2.3321; -1.2027; -90.2838; -0.2676; 0.3867; -9.8008;  -0.01;   0.03;  -0.82;   0.03;   0.08;   0.50 
2158; -2.3330; -1.2054; -90.6581; -0.2119; 0.5625; -9.8154;  -0.01;   0.03;  -0.83;   0.03;   0.08;   0.50 
2159; -2.3338; -1.2084; -91.0409; -0.2061; 0.4727; -9.7803;  -0.01;   0.03;  -0.85;   0.03;   0.09;   0.50 
2160; -2.3347; -1.2115; -91.4323; -0.2275; 0.5879; -9.7783;  -0.01;   0.03;  -0.86;   0.03;   0.09;   0.49 
2161; -2.3259; -1.2144; -91.8325; -0.1309; 0.3438; -9.7812;  -0.01;   0.03;  -0.87;   0.03;   0.09;   0.50 
2162; -2.3265; -1.2177; -92.2309; -0.1982; 0.6191; -9.8418;  -0.01;   0.03;  -0.87;   0.03;   0.07;   0.50 
2163; -2.3273; -1.2211; -92.6378; -0.1455; 0.3271; -9.8574;  -0.01;   0.03;  -0.89;   0.04;   0.08;   0.50 
2164; -2.3232; -1.2195; -93.0435; -0.1494; 0.4883; -9.8643;  -0.02;   0.03;  -0.91;   0.03;   0.08;   0.50 
2165; -2.3236; -1.2233; -93.4666; -0.2080; 0.3936; -9.9824;  -0.02;   0.03;  -0.92;   0.03;   0.08;   0.50 
2166; -2.3243; -1.2271; -93.8885; -0.2031; 0.5088; -9.9072;  -0.02;   0.03;  -0.92;   0.03;   0.07;   0.50 
2167; -2.3249; -1.2308; -94.3089; -0.1982; 0.6270; -9.8848;  -0.02;   0.03;  -0.93;   0.03;   0.08;   0.50 
2168; -2.3208; -1.2297; -94.7473; -0.1709; 0.4551; -9.8721;  -0.02;   0.03;  -0.95;   0.03;   0.09;   0.49 
2169; -2.3213; -1.2338; -95.1838; -0.0977; 0.3350; -9.8721;  -0.02;   0.03;  -0.97;   0.03;   0.08;   0.49 
2170; -2.3216; -1.2382; -95.6281; -0.1729; 0.4512; -9.8408;  -0.02;   0.03;  -0.97;   0.03;   0.08;   0.50 
2171; -2.3171; -1.2373; -96.0709; -0.2959; 0.6260; -9.7949;  -0.02;   0.03;  -0.97;   0.03;   0.07;   0.49 
2172; -2.3174; -1.2418; -96.5215; -0.1367; 0.4121; -9.8213;  -0.02;   0.03;  -0.99;   0.03;   0.07;   0.50 
2173; -2.3179; -1.2463; -96.9801; -0.1572; 0.4023; -9.8018;  -0.02;   0.03;  -1.00;   0.03;   0.07;   0.50 
2174; -2.3178; -1.2511; -97.4364; -0.1943; 0.4551; -9.8145;  -0.02;   0.03;  -1.01;   0.03;   0.07;   0.50 
2175; -2.3135; -1.2507; -97.9108; -0.2207; 0.4980; -9.8213;  -0.02;   0.03;  -1.02;   0.03;   0.08;   0.50 
2176; -2.3137; -1.2556; -98.3829; -0.2207; 0.4365; -9.8525;  -0.02;   0.03;  -1.04;   0.03;   0.08;   0.49 
2177; -2.3136; -1.2608; -98.8623; -0.2236; 0.4307; -9.8838;  -0.02;   0.03;  -1.05;   0.03;   0.08;   0.49 
2178; -2.3093; -1.2605; -99.3406; -0.1758; 0.5322; -9.8408;  -0.02;   0.03;  -1.04;   0.02;   0.08;   0.50 
2179; -2.3094; -1.2656; -99.8167; -0.1621; 0.2910; -9.8516;  -0.02;   0.03;  -1.04;   0.03;   0.07;   0.50 
2180; -2.3095; -1.2708; -100.3007; -0.2529; 0.5049; -9.8779;  -0.02;   0.03;  -1.05;   0.02;   0.08;   0.50 
2181; -2.3049; -1.2706; -100.7731; -0.0645; 0.2734; -9.8672;  -0.02;   0.04;  -1.05;   0.02;   0.08;   0.49 
2182; -2.3048; -1.2758; -101.2531; -0.1514; 0.4502; -9.8750;  -0.02;   0.03;  -1.04;   0.03;   0.08;   0.50 
2183; -2.3006; -1.2756; -101.7322; -0.1973; 0.4814; -9.8779;  -0.02;   0.04;  -1.05;   0.02;   0.08;   0.49 
2184; -2.3009; -1.2808; -102.2189; -0.1943; 0.4424; -9.8691;  -0.02;   0.04;  -1.05;   0.02;   0.08;   0.50 
2185; -2.2965; -1.2806; -102.6941; -0.1777; 0.4092; -9.8779;  -0.02;   0.03;  -1.05;   0.02;   0.07;   0.49 
2186; -2.2965; -1.2859; -103.1768; -0.2676; 0.6113; -9.8438;  -0.02;   0.03;  -1.04;   0.02;   0.07;   0.49 
2187; -2.2966; -1.2911; -103.6489; -0.1865; 0.3340; -9.8516;  -0.02;   0.03;  -1.05;   0.02;   0.07;   0.50 
2188; -2.2868; -1.2953; -104.1376; -0.1699; 0.3408; -9.8350;  -0.02;   0.03;  -1.05;   0.02;   0.06;   0.50 
2189; -2.2869; -1.3006; -104.6155; -0.1768; 0.3594; -9.8125;  -0.02;   0.03;  -1.04;   0.02;   0.07;   0.49 
2190; -2.2872; -1.3058; -105.0925; -0.1641; 0.3867; -9.7881;  -0.02;   0.03;  -1.04;   0.02;   0.07;   0.50 
2191; -2.2830; -1.3056; -105.5764; -0.1914; 0.4922; -9.7822;  -0.02;   0.03;  -1.05;   0.02;   0.07;   0.50 
2192; -2.2833; -1.3109; -106.0592; -0.1602; 0.3359; -9.8428;  -0.02;   0.03;  -1.05;   0.02;   0.08;   0.50 
2193; -2.2829; -1.3163; -106.5293; -0.1611; 0.4209; -9.8516;  -0.02;   0.03;  -1.04;   0.02;   0.06;   0.50 
2194; -2.2735; -1.3201; -107.0098; -0.1602; 0.3984; -9.8447;  -0.02;   0.03;  -1.05;   0.02;   0.06;   0.50 
2195; -2.2737; -1.3256; -107.4964; -0.2529; 0.4307; -9.8994;  -0.02;   0.03;  -1.05;   0.01;   0.06;   0.50 
2196; -2.2693; -1.3254; -107.9718; -0.1699; 0.2471; -9.8906;  -0.02;   0.04;  -1.05;   0.01;   0.06;   0.51 
2197; -2.2696; -1.3308; -108.4559; -0.2236; 0.5801; -9.8447;  -0.02;   0.03;  -1.04;   0.01;   0.06;   0.50 
2198; -2.2657; -1.3305; -108.9383; -0.2461; 0.4092; -9.8125;  -0.02;   0.04;  -1.05;   0.02;   0.06;   0.50 
2199; -2.2617; -1.3303; -109.4188; -0.1816; 0.3486; -9.8467;  -0.02;   0.04;  -1.05;   0.02;   0.07;   0.49 
2200; -2.2620; -1.3357; -109.8984; -0.1992; 0.4102; -9.9014;  -0.02;   0.04;  -1.04;   0.02;   0.06;   0.51 
2201; -2.2582; -1.3353; -110.3765; -0.2461; 0.5703; -9.9072;  -0.02;   0.03;  -1.04;   0.02;   0.06;   0.49 
2202; -2.2583; -1.3408; -110.8524; -0.1982; 0.2891; -9.8574;  -0.02;   0.03;  -1.05;   0.01;   0.06;   0.49 
2203; -2.2545; -1.3406; -111.3362; -0.2617; 0.3877; -9.9014;  -0.02;   0.04;  -1.05;   0.00;   0.06;   0.50 
2204; -2.2545; -1.3462; -111.8178; -0.2305; 0.4766; -9.8320;  -0.02;   0.04;  -1.04;   0.01;   0.06;   0.49 
2205; -2.2507; -1.3458; -112.2899; -0.2178; 0.4102; -9.8486;  -0.02;   0.04;  -1.04;   0.01;   0.06;   0.49 
2206; -2.2509; -1.3513; -112.7692; -0.2217; 0.5381; -9.8682;  -0.02;   0.04;  -1.05;   0.01;   0.06;   0.49 
2207; -2.2473; -1.3511; -113.2564; -0.1533; 0.2539; -9.8887;  -0.02;   0.04;  -1.05;   0.01;   0.07;   0.49 
2208; -2.2473; -1.3567; -113.7320; -0.1484; 0.4072; -9.8691;  -0.02;   0.03;  -1.04;   0.01;   0.05;   0.50 
2209; -2.2438; -1.3564; -114.2170; -0.2148; 0.3086; -9.8115;  -0.02;   0.03;  -1.05;   0.01;   0.05;   0.51 
2210; -2.2402; -1.3561; -114.6908; -0.1221; 0.3535; -9.8496;  -0.02;   0.04;  -1.05;   0.01;   0.06;   0.49 
2211; -2.2404; -1.3617; -115.1718; -0.1455; 0.3701; -9.8516;  -0.02;   0.04;  -1.05;   0.00;   0.06;   0.50 
2212; -2.2367; -1.3615; -115.6513; -0.2314; 0.5557; -9.8887;  -0.02;   0.03;  -1.04;   0.01;   0.07;   0.50 
2213; -2.2371; -1.3671; -116.1303; -0.2080; 0.2793; -9.8721;  -0.02;   0.03;  -1.05;   0.01;   0.05;   0.50 
2214; -2.2278; -1.3705; -116.6171; -0.1885; 0.3672; -9.8271;  -0.02;   0.03;  -1.05;   0.01;   0.06;   0.49 
2215; -2.2279; -1.3762; -117.0926; -0.1992; 0.4707; -9.8447;  -0.02;   0.03;  -1.04;   0.01;   0.06;   0.49 
2216; -2.2244; -1.3759; -117.5757; -0.2275; 0.4277; -9.8525;  -0.02;   0.03;  -1.04;   0.01;   0.05;   0.50 
2217; -2.2247; -1.3815; -118.0492; -0.2393; 0.3750; -9.8662;  -0.02;   0.03;  -1.05;   0.01;   0.05;   0.51 
2218; -2.2214; -1.3812; -118.5305; -0.1602; 0.3564; -9.8633;  -0.02;   0.04;  -1.05;   0.01;   0.05;   0.50 
2219; -2.2120; -1.3845; -119.0100; -0.2490; 0.4121; -9.8340;  -0.02;   0.03;  -1.04;   0.01;   0.05;   0.50 
2220; -2.2121; -1.3903; -119.4875; -0.2061; 0.4561; -9.8428;  -0.02;   0.03;  -1.05;   0.00;   0.05;   0.50 
2221; -2.2091; -1.3899; -119.9743; -0.2686; 0.4482; -9.8369;  -0.02;   0.03;  -1.05;   0.00;   0.05;   0.50 
2222; -2.2093; -1.3956; -120.4500; -0.1719; 0.3125; -9.8359;  -0.02;   0.04;  -1.05;   0.01;   0.05;   0.50 
2223; -2.2061; -1.3954; -120.9333; -0.2334; 0.5020; -9.8789;  -0.02;   0.03;  -1.04;   0.01;   0.05;   0.50 
2224; -2.2027; -1.3951; -121.4059; -0.2607; 0.2744; -9.8760;  -0.02;   0.04;  -1.05;   0.01;   0.05;   0.51 
2225; -2.2031; -1.4008; -121.8873; -0.1895; 0.3857; -9.8359;  -0.02;   0.04;  -1.05;   0.00;   0.05;   0.50 
2226; -2.1936; -1.4040; -122.3655; -0.2139; 0.4209; -9.8750;  -0.02;   0.03;  -1.04;   0.00;   0.04;   0.50 
2227; -2.1908; -1.4036; -122.8456; -0.2334; 0.4424; -9.8730;  -0.02;   0.03;  -1.04;   0.01;   0.05;   0.50 
2228; -2.1877; -1.4033; -123.3311; -0.1572; 0.2627; -9.8740;  -0.02;   0.04;  -1.05;   0.01;   0.05;   0.49 
2229; -2.1877; -1.4092; -123.8058; -0.2139; 0.4473; -9.8779;  -0.02;   0.03;  -1.05;   0.00;   0.05;   0.49 
2230; -2.1786; -1.4122; -124.2898; -0.2354; 0.4385; -9.8877;  -0.02;   0.03;  -1.04;   0.00;   0.05;   0.50 
2231; -2.1759; -1.4117; -124.7651; -0.1582; 0.3506; -9.9131;  -0.02;   0.03;  -1.04;   0.00;   0.04;   0.50 
2232; -2.1761; -1.4176; -125.2455; -0.2021; 0.4902; -9.8721;  -0.02;   0.03;  -1.05;   0.00;   0.04;   0.50 
2233; -2.1729; -1.4174; -125.7244; -0.2129; 0.2715; -9.8604;  -0.02;   0.03;  -1.05;   0.00;   0.04;   0.49 
2234; -2.1701; -1.4171; -126.2037; -0.2256; 0.3252; -9.8867;  -0.02;   0.03;  -1.04;   0.00;   0.05;   0.49 
2235; -2.1642; -1.4262; -126.6899; -0.2285; 0.4727; -9.8418;  -0.02;   0.03;  -1.05;   0.00;   0.05;   0.50 
2236; -2.1615; -1.4258; -127.1677; -0.2305; 0.3965; -9.8584;  -0.02;   0.04;  -1.05;   0.00;   0.05;   0.50 
2237; -2.1586; -1.4256; -127.6509; -0.2080; 0.3408; -9.8369;  -0.02;   0.03;  -1.04;   0.01;   0.04;   0.49 
2238; -2.1558; -1.4252; -128.1256; -0.1992; 0.5342; -9.8350;  -0.02;   0.03;  -1.04;   0.00;   0.04;   0.49 
2239; -2.1498; -1.4342; -128.6072; -0.1924; 0.1963; -9.8281;  -0.02;   0.03;  -1.05;   0.00;   0.04;   0.50 
2240; -2.1473; -1.4338; -129.0894; -0.1924; 0.3057; -9.8047;  -0.02;   0.03;  -1.05;   0.01;   0.04;   0.50 
2241; -2.1444; -1.4336; -129.5681; -0.1719; 0.4287; -9.8203;  -0.02;   0.03;  -1.04;   0.00;   0.03;   0.50 
2242; -2.1384; -1.4425; -130.0469; -0.2578; 0.3164; -9.8271;  -0.02;   0.03;  -1.05;  -0.00;   0.05;   0.49 
2243; -2.1356; -1.4422; -130.5244; -0.2480; 0.3633; -9.7969;  -0.02;   0.03;  -1.05;  -0.00;   0.04;   0.49 
2244; -2.1333; -1.4418; -131.0109; -0.2686; 0.4502; -9.8418;  -0.02;   0.03;  -1.05;  -0.00;   0.03;   0.50 
2245; -2.1241; -1.4444; -131.4854; -0.2148; 0.3428; -9.8389;  -0.02;   0.03;  -1.04;  -0.00;   0.04;   0.50 
2246; -2.1216; -1.4441; -131.9688; -0.2305; 0.4629; -9.8398;  -0.02;   0.03;  -1.04;   0.00;   0.03;   0.50 
2247; -2.1222; -1.4500; -132.4439; -0.2861; 0.4590; -9.8838;  -0.02;   0.03;  -1.05;   0.00;   0.03;   0.50 
2248; -2.1131; -1.4525; -132.9244; -0.2031; 0.2803; -9.8799;  -0.02;   0.03;  -1.05;  -0.01;   0.03;   0.50 
2249; -2.1108; -1.4521; -133.4052; -0.2598; 0.4473; -9.8730;  -0.02;   0.03;  -1.04;   0.00;   0.03;   0.50 
2250; -2.1084; -1.4518; -133.8846; -0.2695; 0.4639; -9.8916;  -0.02;   0.04;  -1.05;  -0.00;   0.03;   0.49 
2251; -2.1060; -1.4515; -134.3709; -0.2471; 0.3350; -9.8936;  -0.02;   0.04;  -1.05;  -0.00;   0.04;   0.49 
2252; -2.1061; -1.4577; -134.8471; -0.3037; 0.3574; -9.8516;  -0.02;   0.04;  -1.05;  -0.00;   0.03;   0.50 
2253; -2.0974; -1.4600; -135.3242; -0.3125; 0.4463; -9.8604;  -0.02;   0.03;  -1.04;   0.01;   0.02;   0.51 
2254; -2.0951; -1.4597; -135.8081; -0.1904; 0.2305; -9.8477;  -0.02;   0.04;  -1.05;   0.00;   0.02;   0.51 
2255; -2.0931; -1.4593; -136.2924; -0.2559; 0.3711; -9.8398;  -0.02;   0.03;  -1.04;   0.00;   0.03;   0.49 
2256; -2.0841; -1.4616; -136.7654; -0.2490; 0.4609; -9.7988;  -0.02;   0.03;  -1.04;  -0.00;   0.02;   0.50 
2257; -2.0820; -1.4612; -137.2469; -0.2363; 0.2979; -9.8613;  -0.02;   0.03;  -1.05;  -0.00;   0.03;   0.49 
2258; -2.0823; -1.4674; -137.7269; -0.2568; 0.4688; -9.8672;  -0.02;   0.04;  -1.05;  -0.01;   0.04;   0.49 
2259; -2.0805; -1.4670; -138.2076; -0.2158; 0.3018; -9.8809;  -0.02;   0.04;  -1.05;  -0.00;   0.03;   0.50 
2260; -2.0716; -1.4693; -138.6852; -0.2080; 0.3262; -9.8281;  -0.02;   0.03;  -1.04;  -0.01;   0.02;   0.50 
2261; -2.0695; -1.4689; -139.1633; -0.2930; 0.4854; -9.8779;  -0.02;   0.03;  -1.04;  -0.00;   0.02;   0.49 
2262; -2.0678; -1.4685; -139.6501; -0.2217; 0.3516; -9.8174;  -0.02;   0.03;  -1.05;   0.00;   0.02;   0.50 
2263; -2.0591; -1.4706; -140.1256; -0.2100; 0.2842; -9.8555;  -0.02;   0.03;  -1.05;  -0.00;   0.02;   0.50 
2264; -2.0572; -1.4702; -140.6016; -0.2998; 0.5186; -9.7959;  -0.02;   0.03;  -1.04;  -0.00;   0.02;   0.49 
2265; -2.0510; -1.4788; -141.0843; -0.2559; 0.3564; -9.8281;  -0.02;   0.03;  -1.05;  -0.00;   0.02;   0.50 
2266; -2.0490; -1.4786; -141.5659; -0.2295; 0.2402; -9.8564;  -0.02;   0.03;  -1.05;  -0.00;   0.02;   0.50 
2267; -2.0473; -1.4782; -142.0480; -0.2949; 0.3809; -9.8408;  -0.02;   0.03;  -1.04;   0.00;   0.02;   0.50 
2268; -2.0389; -1.4801; -142.5289; -0.2695; 0.3438; -9.8115;  -0.02;   0.03;  -1.04;  -0.01;   0.02;   0.50 
2269; -2.0371; -1.4798; -143.0085; -0.2031; 0.3037; -9.8809;  -0.02;   0.03;  -1.05;  -0.01;   0.02;   0.49 
2270; -2.0285; -1.4817; -143.4871; -0.2686; 0.3467; -9.8760;  -0.02;   0.03;  -1.05;  -0.00;   0.02;   0.50 
2271; -2.0269; -1.4813; -143.9660; -0.2256; 0.4678; -9.8516;  -0.02;   0.03;  -1.04;  -0.01;   0.02;   0.51 
2272; -2.0274; -1.4876; -144.4436; -0.2344; 0.3691; -9.8477;  -0.02;   0.04;  -1.05;  -0.00;   0.01;   0.51 
2273; -2.0256; -1.4874; -144.9282; -0.2637; 0.3535; -9.8828;  -0.02;   0.04;  -1.05;  -0.00;   0.02;   0.50 
2274; -2.0171; -1.4892; -145.4038; -0.2109; 0.3203; -9.8779;  -0.02;   0.03;  -1.05;  -0.00;   0.02;   0.50 
2275; -2.0156; -1.4889; -145.8877; -0.1514; 0.4443; -9.8438;  -0.02;   0.03;  -1.04;  -0.00;   0.02;   0.50 
2276; -2.0073; -1.4906; -146.3628; -0.2451; 0.4785; -9.8740;  -0.02;   0.03;  -1.05;  -0.01;   0.00;   0.50 
2277; -2.0056; -1.4904; -146.8445; -0.1875; 0.3525; -9.9033;  -0.02;   0.04;  -1.05;   0.00;   0.01;   0.50 
2278; -2.0043; -1.4900; -147.3268; -0.2822; 0.3555; -9.8545;  -0.02;   0.03;  -1.05;  -0.01;   0.02;   0.50 
2279; -1.9961; -1.4917; -147.8080; -0.2998; 0.4463; -9.8623;  -0.02;   0.03;  -1.04;  -0.00;   0.02;   0.49 
2280; -1.9946; -1.4914; -148.2881; -0.2344; 0.2852; -9.8379;  -0.02;   0.03;  -1.05;   0.00;   0.02;   0.49 
2281; -1.9864; -1.4931; -148.7672; -0.2529; 0.2432; -9.8086;  -0.02;   0.03;  -1.05;  -0.00;   0.01;   0.49 
2282; -1.9783; -1.4946; -149.2469; -0.2686; 0.4131; -9.8574;  -0.02;   0.03;  -1.04;  -0.01;   0.01;   0.50 
2283; -1.9788; -1.5010; -149.7253; -0.1631; 0.3018; -9.8936;  -0.02;   0.03;  -1.04;   0.00;   0.01;   0.50 
2284; -1.9706; -1.5025; -150.2029; -0.2227; 0.3652; -9.8711;  -0.02;   0.03;  -1.05;  -0.01;   0.01;   0.49 
2285; -1.9695; -1.5022; -150.6887; -0.2539; 0.3223; -9.8799;  -0.02;   0.03;  -1.05;  -0.00;   0.01;   0.50 
2286; -1.9612; -1.5037; -151.1644; -0.2734; 0.4248; -9.8516;  -0.02;   0.04;  -1.04;  -0.00;   0.02;   0.49 
2287; -1.9599; -1.5035; -151.6482; -0.2314; 0.3545; -9.8262;  -0.02;   0.03;  -1.05;  -0.00;   0.01;   0.50 
2288; -1.9521; -1.5048; -152.1250; -0.2744; 0.2158; -9.8496;  -0.02;   0.03;  -1.05;  -0.00;   0.02;   0.49 
2289; -1.9507; -1.5046; -152.6069; -0.2705; 0.2910; -9.8662;  -0.02;   0.03;  -1.04;   0.00;   0.02;   0.49 
2290; -1.9428; -1.5059; -153.0819; -0.2256; 0.4941; -9.8525;  -0.02;   0.03;  -1.04;  -0.01;   0.01;   0.50 
2291; -1.9420; -1.5055; -153.5648; -0.2402; 0.3701; -9.8711;  -0.02;   0.03;  -1.05;   0.00;   0.01;   0.49 
2292; -1.9339; -1.5069; -154.0455; -0.2363; 0.2998; -9.8516;  -0.02;   0.03;  -1.05;  -0.00;   0.01;   0.49 
2293; -1.9330; -1.5066; -154.5267; -0.2490; 0.4268; -9.8359;  -0.02;   0.03;  -1.04;  -0.01;   0.01;   0.50 
2294; -1.9251; -1.5078; -155.0071; -0.3154; 0.3193; -9.7910;  -0.01;   0.03;  -1.05;   0.00;   0.00;   0.50 
2295; -1.9172; -1.5091; -155.4866; -0.2891; 0.2871; -9.8184;  -0.01;   0.03;  -1.05;  -0.01;   0.01;   0.50 
2296; -1.9161; -1.5089; -155.9652; -0.3037; 0.3398; -9.8428;  -0.02;   0.04;  -1.05;  -0.00;   0.01;   0.49 
