Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
115, 2.13874, 0.338849, 183.156, -0.000976562, -0.000976562, 0, -0.0869141, 0.392578, -9.70508, 1.28.2022 18:0:34.511
116, 2.13874, 0.338849, 183.156, 0, -0.00195312, 0, -0.0332031, 0.362305, -9.74414, 1.28.2022 18:0:34.519
117, 2.13874, 0.338849, 183.156, 0, -0.000976562, 0, -0.0517578, 0.342773, -9.7373, 1.28.2022 18:0:34.527
118, 2.13874, 0.338849, 183.156, -0.000976562, -0.000976562, 0, -0.109375, 0.370117, -9.74512, 1.28.2022 18:0:34.535
119, 2.13874, 0.338849, 183.156, 0, -0.000976562, 0, -0.00292969, 0.350586, -9.68164, 1.28.2022 18:0:34.543
120, 2.13874, 0.338849, 183.156, 0, -0.000976562, 0, -0.0947266, 0.344727, -9.71582, 1.28.2022 18:0:34.551
121, 2.13874, 0.338849, 183.156, -0.000976562, -0.00195312, 0, -0.0351562, 0.354492, -9.70898, 1.28.2022 18:0:34.559
122, 2.13874, 0.338849, 183.156, 0, -0.000976562, 0, -0.0146484, 0.353516, -9.76172, 1.28.2022 18:0:34.567
123, 2.13874, 0.338849, 183.156, -0.000976562, 0, -0.000976562, -0.103516, 0.385742, -9.70898, 1.28.2022 18:0:34.575
124, 2.13874, 0.338849, 183.156, -0.000976562, -0.000976562, 0, -0.0419922, 0.353516, -9.69922, 1.28.2022 18:0:34.583
125, 2.13874, 0.338849, 183.156, -0.000976562, 0, 0, -0.0488281, 0.344727, -9.70898, 1.28.2022 18:0:34.591
126, 2.13176, 0.338656, 183.156, -0.000976562, -0.00195312, 0.000976562, -0.118164, 0.364258, -9.70312, 1.28.2022 18:0:34.599
127, 2.13176, 0.338656, 183.156, -0.00195312, 0, 0, -0.0205078, 0.337891, -9.71191, 1.28.2022 18:0:34.607
128, 2.13176, 0.338656, 183.156, -0.00195312, -0.00195312, 0, -0.101562, 0.361328, -9.70996, 1.28.2022 18:0:34.615
129, 2.13176, 0.338656, 183.156, -0.000976562, 0, 0, -0.0634766, 0.374023, -9.72949, 1.28.2022 18:0:34.623
130, 2.13176, 0.338656, 183.156, -0.000976562, 0, -0.000976562, -0.0292969, 0.368164, -9.68555, 1.28.2022 18:0:34.631
131, 2.13176, 0.338656, 183.156, -0.000976562, 0, 0, -0.0966797, 0.359375, -9.71777, 1.28.2022 18:0:34.639
132, 2.13176, 0.338656, 183.156, -0.000976562, 0, -0.000976562, -0.0283203, 0.355469, -9.76074, 1.28.2022 18:0:34.647
133, 2.13176, 0.338656, 183.156, -0.000976562, 0, 0, -0.0703125, 0.351562, -9.70898, 1.28.2022 18:0:34.655
134, 2.13176, 0.338656, 183.156, -0.000976562, 0.000976562, 0, -0.106445, 0.361328, -9.70996, 1.28.2022 18:0:34.663
135, 2.13176, 0.338656, 183.156, -0.000976562, 0.000976562, 0, -0.00878906, 0.366211, -9.71582, 1.28.2022 18:0:34.671
136, 2.13176, 0.338656, 183.156, -0.000976562, 0, 0.000976562, -0.0898438, 0.367188, -9.73145, 1.28.2022 18:0:34.679
137, 2.13176, 0.338656, 183.156, -0.00195312, 0, 0, -0.0537109, 0.363281, -9.68945, 1.28.2022 18:0:34.687
138, 2.13157, 0.345647, 183.156, -0.000976562, 0, -0.000976562, -0.0234375, 0.316406, -9.73828, 1.28.2022 18:0:34.695
139, 2.13157, 0.345647, 183.156, -0.000976562, 0, 0.000976562, -0.134766, 0.370117, -9.68359, 1.28.2022 18:0:34.703
140, 2.13157, 0.345647, 183.156, 0, 0, 0, -0.0351562, 0.352539, -9.73535, 1.28.2022 18:0:34.711
141, 2.13157, 0.345647, 183.156, 0, 0.000976562, -0.000976562, -0.0302734, 0.339844, -9.70996, 1.28.2022 18:0:34.719
142, 2.13157, 0.345647, 183.156, -0.00195312, 0, 0, -0.0966797, 0.384766, -9.69336, 1.28.2022 18:0:34.727
143, 2.13157, 0.345647, 183.156, -0.000976562, 0, 0, -0.0322266, 0.368164, -9.7041, 1.28.2022 18:0:34.735
144, 2.13157, 0.345647, 183.156, -0.000976562, 0, 0, -0.0820312, 0.361328, -9.69141, 1.28.2022 18:0:34.743
145, 2.12458, 0.345454, 183.156, 0, -0.00195312, 0, -0.0664062, 0.375, -9.75488, 1.28.2022 18:0:34.751
146, 2.12458, 0.345454, 183.156, 0, 0, 0, -0.0351562, 0.350586, -9.74023, 1.28.2022 18:0:34.759
147, 2.12458, 0.345454, 183.156, 0, 0, 0, -0.0830078, 0.368164, -9.75781, 1.28.2022 18:0:34.767
148, 2.12458, 0.345454, 183.156, -0.000976562, 0, -0.000976562, -0.0273438, 0.341797, -9.70703, 1.28.2022 18:0:34.775
149, 2.12458, 0.345454, 183.156, -0.00195312, 0, -0.000976562, -0.0449219, 0.383789, -9.73145, 1.28.2022 18:0:34.783
150, 2.12439, 0.352444, 183.156, 0, -0.00195312, 0, -0.0732422, 0.374023, -9.71289, 1.28.2022 18:0:34.791
